Date,Open,High,Low,Close,Volume,Market Cap
Dec-07-2021,50520.54442016945,51898.3728,50164.918394520326,50559.947613629454,150922018929.77777,962760996130.9595
Dec-08-2021,50588.98583496979,51040.02507143525,48716.6321,50471.21695775764,128105784092.44444,949930410100.5087
Dec-09-2021,50460.03847818191,50743.73753230262,47382.0995,47834.99429351777,135905608860.44444,926809191291.6755
Dec-10-2021,47639.0447447972,49937.6627764127,47092.3307,47092.3307,98359015374.04878,911452189464.6232
Dec-11-2021,47130.0125,49450.048176923,46987.9646,49286.3666307345,63290674631.111115,915574764208.5878
Dec-12-2021,49286.48758759578,50649.516258579046,48722.10314032189,50116.99176196779,46747982705.77778,936560918368.4921
Dec-13-2021,50071.27790345943,50165.28865656697,45948.4917,46745.6254,54139662683.36396,911084204454.5166
Dec-14-2021,46727.9998,48557.38323945045,46390.6713,48395.29567064738,67494313141.96516,891798583849.6898
Dec-15-2021,48356.78932068627,49462.2245210422,46663.5122,48787.2417,61369380949.333336,909423386548.5455
Dec-16-2021,48858.9746,49286.25027501853,47550.3447,47709.1644,70100915925.33333,918209245783.9861
Dec-17-2021,47646.9818,47963.7901,45732.72929005191,46305.32715138494,57135221176.888885,889687060026.4575
Dec-18-2021,46163.40330431097,47244.37901098458,45609.08243460973,46871.01844345239,58797940995.60564,881039954959.2925
Dec-19-2021,46778.23820480175,47999.99978779965,46455.29838513008,46686.4963,44667184937.17483,891953778428.7651
Dec-20-2021,46706.435661563206,47307.35553006055,45617.23022554078,46878.42809013247,51058403683.55556,877638144421.869
Dec-21-2021,46911.81315992155,49263.33218287721,46656.15834010291,48938.9095,62230469987.55556,915084553732.1669
Dec-22-2021,48903.6213,49527.31385732582,48452.858481111456,48648.506046031885,52735526286.22222,925874599957.123
Dec-23-2021,48593.0256,51342.02275797173,48084.81645245799,50795.70373249395,48359492622.22222,927934023644.0156
Dec-24-2021,50795.5980597068,51749.99795566682,50463.75057286352,50771.9277,54528629745.77778,964931428923.9963
Dec-25-2021,50768.743,51098.0328,50260.1839,50629.9812440385,42058927196.44444,961121295103.3876
Dec-26-2021,50390.389286298894,51209.46271806946,49545.5320971557,50799.97886066186,42671826325.333336,948264959665.5714
Dec-27-2021,50787.26383023923,51950.9126,50459.26364081736,50650.17144492962,46958435299.55556,965586558289.3127
Dec-28-2021,50667.9883379262,50667.9883379262,47411.71723711724,47637.8884,59398212508.44444,924133638276.1862
Dec-29-2021,47547.8655,48112.02147184699,46272.66298055319,46408.30267099845,88269733930.66667,899887200649.7673
Dec-30-2021,46430.48122440896,47876.49183896358,46077.72227603683,47161.0092,122924810126.22223,890774200999.6896
Dec-31-2021,47139.359,48505.9997,45712.56659229362,46304.9495942002,78100267491.55556,894565347308.2029
Jan-01-2022,46198.20378111831,47840.31078521792,46198.20378111831,47544.4994,99413619768.88889,891181081068.5044
Jan-02-2022,47722.9397,47869.1107,46702.7539,47313.6322,74535852088.88889,893627342141.7856
Jan-03-2022,47311.9467,47514.360017753,45703.02807450364,46424.346,115996952163.55556,885723263175.9742
Jan-04-2022,46412.0796,47493.9931,45705.038988184206,45884.4596581148,74674146005.33333,878429374359.3759
Jan-05-2022,45850.5562607672,46991.0055,42500.0486,43529.7281,109144957240.88889,868515207994.2651
Jan-06-2022,43403.542,43733.3165,42596.1224,43119.06385915039,111270290375.11111,815464759259.0834
Jan-07-2022,43136.994447066165,43136.994447066165,41019.06564757173,41512.9242,88215244174.22223,794822609637.6288
Jan-08-2022,41543.1601,42298.4795,40642.1986,41752.9299959346,85660416753.77777,789225148271.778
Jan-09-2022,41686.15811206098,42687.53150591043,41375.0263,41880.90095265793,70389962012.44444,792884797916.2301
Jan-10-2022,41841.86351961653,42217.654,39782.07448064926,41786.2184,95449311303.11111,787404507138.4486
Jan-11-2022,41835.6622,43049.98235173686,41284.8914,42674.2972,74616303444.73868,798516202518.9921
Jan-12-2022,42710.8475,44168.1279,42470.150040559376,43900.027,54479088241.77778,817199869441.5336
Jan-13-2022,43888.844,44290.042286797296,42334.35468952263,42580.3303,50948501191.111115,821822974369.9554
Jan-14-2022,42549.959,43387.73825208463,41808.15115565882,43068.7265794597,62549530396.44444,808978928444.1011
Jan-15-2022,43061.11596275135,43728.01290481912,42642.32323118763,43145.3076303167,62347797020.44444,816280344976.7772
Jan-16-2022,43099.979069314526,43421.9567,42609.7049,43104.67712592442,56378730624,815612565453.0259
Jan-17-2022,43072.25577567013,43120.07919555267,41583.01486731671,42199.0091087438,69711029248,805222595768.9954
Jan-18-2022,42229.527219054544,42582.4259,41329.6296,42352.1359,53607842417.77778,793765659206.7686
Jan-19-2022,42373.5257,42472.49706521905,41204.1748080978,41676.49877717717,53128314580.29269,793440774216.9891
Jan-20-2022,41697.059338602194,43443.98497110744,40630.03387498464,40673.94411547012,49528825059.55556,799069350717.9862
Jan-21-2022,40721.94741253595,41050.38990605082,35728.0153,36400.668,86773141888,732232020498.2672
Jan-22-2022,36452.3925,36690.31765209918,34299.962417269286,35015.93463281712,105799073362.34966,672308016424.7322
Jan-23-2022,35044.3339303827,36411.91505251562,34692.1279,36231.1426,81586496355.55556,670661229998.9396
Jan-24-2022,36245.2641,37205.164,33111.2351,36705.9179,75077380195.55556,664425424142.2739
Jan-25-2022,36637.1927,37434.6761,35719.348353297035,36948.63102657288,91347141963.81882,691210079787.7334
Jan-26-2022,36948.8393678863,38891.8252,36306.58597356258,36775.52950357352,63422975943.111115,709933063606.199
Jan-27-2022,36786.69371111005,37201.84234665862,35519.974,37201.84234665862,72166742215.11111,688422851103.9241
Jan-28-2022,37062.96442529766,37929.9448,36168.92719056018,37784.7229,57734635207.111115,701591357896.459
Jan-29-2022,37741.9284,38577.9963,37369.20977074827,38131.8236,43358998030.22222,716194744589.0009
Jan-30-2022,38161.92908978074,38287.7546,37412.24809842627,37937.339,34793417166.22222,718755992118.6948
Jan-31-2022,37913.2395,38669.2589,36692.1249715841,38472.00623585542,55549798961.77778,711351011645.0919
Feb-01-2022,38465.16237460108,39210.26202690652,38103.1383,38761.9683,56064105713.77778,730374447011.6777
Feb-02-2022,38699.1814,38809.5321,36705.01112012077,36835.9015,53890737621.333336,720655977540.7661
Feb-03-2022,36876.007,37100.84845035067,36319.96224566686,37027.78,48461561216,697161963180.9698
Feb-04-2022,37282.736,41653.56035863469,37045.65078264427,41653.56035863469,55437962574.22222,732289923801.3286
Feb-05-2022,41556.703347195806,41870.0706,41040.98195271414,41360.0538,78108918926.22223,786562949420.7373
Feb-06-2022,41426.2539,42487.83557744831,41247.1275,42388.07234245959,47310906872.888885,788074594407.9976
Feb-07-2022,42396.15324357634,44462.43280083962,41672.92920721241,43905.99797776678,55562600874.666664,816605884545.2775
Feb-08-2022,43837.65655746178,45404.65554733053,42712.32222275823,44082.39258092253,73991938261.33333,830883774189.3281
Feb-09-2022,44017.46576126489,44748.5419,43160.2133,44283.9142,68034018631.111115,832281102950.0829
Feb-10-2022,44376.4542,45648.6513,43255.49429872971,43524.3779183224,65554357845.333336,839930914682.1022
Feb-11-2022,43510.534084290666,43896.24430061291,42067.4742,42377.6527,86770612437.33333,818182947265.1716
Feb-12-2022,42374.9792,42963.415020755136,41791.9532,42126.3511,65888611477.333336,802248285937.4138
Feb-13-2022,42181.8713,42713.9205,41891.59299525225,42235.5136,39865657948.44444,802407091556.1803
Feb-14-2022,42046.3787,42770.060195249614,41661.351690037576,42594.94190251804,47232394516.65965,800465237037.5719
Feb-15-2022,42550.18171432489,44701.42103075893,42480.31932056438,44602.5315,58821263488,831732771858.3408
Feb-16-2022,44522.9589,44522.9589,43367.6442,43997.7116,51244306560.44599,833896616078.0549
Feb-17-2022,43874.0659,44101.5051,40214.02227116538,40491.0412,59257593216,808358041670.2672
Feb-18-2022,40528.1251,40924.0971643536,39629.33836495803,39976.235950323,67854684188.54356,765918052415.2015
Feb-19-2022,39991.1676160714,40427.211653972045,39652.0096,40112.559528975085,50941849784.888885,759529015275.4282
Feb-20-2022,40096.00167442559,40100.0429,38077.0408,38464.85279732303,39952153991.111115,734771306231.1194
Feb-21-2022,38362.69454413227,39402.35076505852,36922.0285,37003.15355791065,57203595477.333336,729866202965.1157
Feb-22-2022,37060.00781112458,38337.8251,36444.81826771701,38302.8439,81464065635.55556,709288617552.528
Feb-23-2022,38227.7774,39158.3401,37088.33877587311,37287.4863427188,108954655658.66667,724585419657.5099
Feb-24-2022,37216.40439314861,39132.7827,34408.5293276475,38296.16592688904,130682462236.44444,685030805141.1086
Feb-25-2022,38329.38683098384,39616.9516,38054.571129945725,39219.47675700127,85942038343.11111,736163298230.9417
Feb-26-2022,39226.46286783426,39970.48946056249,38606.4515,39033.5353,53525292771.55556,743680328774.1951
Feb-27-2022,39091.9507,39773.25673883173,37129.6564083069,37714.48388805459,46101678641.77778,734004325756.4647
Feb-28-2022,37703.77403924574,43716.57004880823,37513.31817267746,43181.1437,68880211740.44444,747149243496.1586
Mar-01-2022,43182.0054,44788.0749,42934.4426,44359.8712,92935896888.88889,827710306554.2479
Mar-02-2022,44404.9179,45173.58089764408,43387.8769,43938.47684298478,77745565525.33333,835633793463.6266
Mar-03-2022,43901.74614444535,44035.45903975157,41862.5181,42450.88343194115,66512987510.63415,818020318280.7225
Mar-04-2022,42465.00662501894,42498.51626063388,38732.82491549281,39120.04239886125,73188777466.61052,776819353264.1931
Mar-05-2022,39144.65308753057,39576.6006,38750.396892516255,39409.21246875248,59407483445.218636,742730898448.6298
Mar-06-2022,39399.035,39637.1481,38155.2867,38385.18524878165,40023234666.666664,740361513818.548
Mar-07-2022,38398.9354607035,39399.96846470857,37172.818131092376,37991.87947414978,61781654513.77778,725961264635.0005
Mar-08-2022,38021.16231415389,39333.7131,38021.16231415389,38724.82008947423,87695148501.33333,733186143516.7676
Mar-09-2022,38741.22397745815,42508.69721497177,38680.08467850055,41955.06531614912,81739633848.88889,788164037667.2638
Mar-10-2022,41950.43523594227,42002.187856196026,38770.03143066984,39461.35101564641,117700388864,751963347858.4833
Mar-11-2022,39427.62799071961,40118.9882868122,38291.8488,38770.045913321446,73106728689.77777,739416933555.1954
Mar-12-2022,38729.04138835053,39321.4025,38722.92220121242,38875.98604571685,56650400298.666664,742192664746.4995
Mar-13-2022,38803.98636664322,39220.9441,37670.38924291398,37824.35153256323,33924499228.444443,738309972282.5961
Mar-14-2022,37784.66665010009,39808.38172833617,37590.8815,39599.024365049096,47001002609.77778,735083105284.8849
Mar-15-2022,39669.01846865842,39805.3996145928,38230.9419,39302.01678630948,54149954759.111115,740438348991.7085
Mar-16-2022,39301.17955557872,41538.6006,38964.63681554416,41147.27988596017,74235084060.44444,763561055615.3599
Mar-17-2022,41115.36918284445,41306.80617462037,40600.029,40958.22516015476,68916952832,776343262406.2043
Mar-18-2022,40912.96043314478,42231.7199,40255.88646553978,41767.098165348754,53167419719.111115,777374367214.8342
Mar-19-2022,41752.50101772297,42357.0528,41585.9581249964,42166.22954211902,47396630065.77778,794482952303.178
Mar-20-2022,42207.510235466405,42279.9997,40980.51146492036,41252.05198823504,39440414008.888885,790398950958.88
Mar-21-2022,41219.86354366206,41498.26616840691,40534.251168005576,41051.83345848992,48679170659.55556,780302969090.3701
Mar-22-2022,41064.53842819355,43176.92782142878,40940.054736085134,42376.74421839415,66069747399.111115,805991263113.6401
Mar-23-2022,42362.02322597411,42925.97797981788,41810.05688969178,42925.97797981788,55434469875.51219,802216470987.2006
Mar-24-2022,42901.78798943004,44196.38125212146,42726.38466225451,43948.891125071685,58305154460.44444,822842858825.653
Mar-25-2022,43997.597867656674,45054.744,43775.9828,44365.18255014108,64975617208.888885,840819908970.9635
Mar-26-2022,44314.41581468901,44769.8851,44162.89066048274,44533.21741974338,52033351153.77778,843029009115.295
Mar-27-2022,44532.13385177648,46842.71955202185,44438.29618587621,46842.71955202185,38989618744.888885,853605708449.2284
Mar-28-2022,46824.60640989382,48129.973865901775,46711.00479416837,46888.22115087928,72557284890.75958,898470120345.8848
Mar-29-2022,47086.20128793807,47988.538290296194,47032.005031976056,47498.66565132898,64970232760.888885,903107803449.7139
Mar-30-2022,47442.24333087841,47686.71893745532,46698.33856143657,47100.45937112435,60347299811.55556,897335595157.7908
Mar-31-2022,47055.99305392695,47559.984547582986,45380.49370237586,45540.826387141926,64306786075.651566,886483715248.6073
Apr-01-2022,45520.19684145574,46608.67517888061,44376.97932825764,46231.00475940512,82428634329.64459,864912314319.1517
Apr-02-2022,46249.9684,47025.37805481739,45768.23515701247,45845.95756165472,68534723185.77778,882428839235.8777
Apr-03-2022,45793.52918787272,47331.9547,45556.13117665629,46430.696713233774,53182050972.44444,880120047929.8496
Apr-04-2022,46429.49649280854,46853.4882,45201.0687147846,46605.60296925792,75797947520,874912902658.6442
Apr-05-2022,46598.160049240505,47143.74184061342,45573.53741324558,45573.53741324558,107956835470.22223,880592114003.3939
Apr-06-2022,45479.969446432566,45479.969446432566,43138.51946866405,43138.51946866405,82230669554.62021,847920145405.8884
Apr-07-2022,43154.77453642844,43855.3637,42814.94819972843,43480.17472136096,75865888668.44444,825828787135.29
Apr-08-2022,43425.244093583824,43931.43943484246,42125.0692,42283.4292,66062123279.163765,822794031898.6425
Apr-09-2022,42251.5612,42788.71116404083,42173.73074843406,42788.71116404083,73792248078.22223,806884426772.8923
Apr-10-2022,42760.39587971569,43380.9446,41985.88315889976,42242.7841,43043982570.666664,812480645848.4877
Apr-11-2022,42149.9799,42396.2298,39356.5471,39456.93304169156,80332825508.89679,784059447109.9282
Apr-12-2022,39529.55041546196,40609.9682,39302.213338942594,40169.21512314615,80791296855.49367,759455472598.4504
Apr-13-2022,40074.96196733759,41377.56615658335,39608.70805860579,41160.0481,73354177156.47552,769181253554.6332
Apr-14-2022,41131.7362,41492.7993,39672.103268641134,39909.71686623459,111088440361.26007,773019068518.5208
Apr-15-2022,39933.888799896726,40596.1495,39837.744139263465,40558.127,62222356110.22222,764750253259.7134
Apr-16-2022,40554.4702,40645.81037104386,40005.0641,40386.5108,35562888234.666664,767846795179.5785
Apr-17-2022,40374.3856,40565.43547999705,39617.521,39678.0001,31897051043.555557,766257664501.561
Apr-18-2022,39695.5398,41023.07300521606,38723.5499,40826.6711,60921696974.22222,754101790795.4287
Apr-19-2022,40799.9436,41633.6102,40608.30249202884,41504.4185,70678190372.57143,780493478213.8535
Apr-20-2022,41493.8019,42130.14252492599,40954.56863452065,41363.50366362778,69240966368.78049,788247505332.2672
Apr-21-2022,41353.67675611718,42940.9,39951.301132489774,40528.7777,73691646478.22223,792867627807.1145
Apr-22-2022,40480.3508,40759.0684,39285.1652,39757.5541,81778114660.25175,763437909024.0104
Apr-23-2022,39715.1349,39929.32287307091,39348.95154624849,39419.5301,61949621809.77778,754477694660.1115
Apr-24-2022,39441.6583,39846.0109,39140.6639,39479.99697027191,39181600746.666664,753730386333.313
Apr-25-2022,39464.99826486009,40567.8904,38209.3961,40475.27521135543,58683004977.95122,746129993085.5939
Apr-26-2022,40420.005235221375,40704.663465816615,37768.6397871422,38026.746255595535,67555517226.666664,754629577383.1082
Apr-27-2022,38115.3023,39364.6236,38028.0629,39248.43928178208,73618715406.22223,738288778490.7262
Apr-28-2022,39235.7651,40306.95215533668,38935.6728,39749.9386,65834105863.16084,753560180406.2151
Apr-29-2022,39746.6764,39909.9063,38197.3721,38592.0044169865,67804116465.77778,743673916875.6494
Apr-30-2022,38600.0198503306,38767.5896,37653.4124271168,37660.452922140656,56363985095.111115,732444173875.6274
May-01-2022,37636.0214183511,38615.5987,37572.22979998869,38467.094,49695227037.820786,723843145851.6198
May-02-2022,38465.5131,39073.3888896401,38223.90525184344,38503.90959019409,65011354367.01158,736164254475.7926
May-03-2022,38509.9527675975,38641.79102021749,37542.86699176031,37732.2997523189,64576497095.111115,728004459988.9993
May-04-2022,37723.63988854195,39925.6099,37677.8972951729,39699.0339591762,57656679965.25714,738713445755.2025
May-05-2022,39690.0317,39793.9173,35756.46092648373,36568.7596,71671425773.2683,731324627995.9501
May-06-2022,36571.6072,36581.65967991304,35403.45740728784,36033.0634,84644729016.88889,688126748876.6162
May-07-2022,36019.5551,36121.83240619105,34857.2501,35552.564,52179098249.36585,682599940832.8097
May-08-2022,35478.5649,35496.13500451754,33828.1358,33933.54281002884,59930329173.333336,657631808942.3683
May-09-2022,34062.89399546784,34215.7391,30184.775687260437,30363.865616615807,77739876770.25352,621850069688.9314
May-10-2022,30106.4345631016,32574.539855068237,29853.414538436493,31024.7033,127314423495.11111,596373223036.4463
May-11-2022,31000.9768,32038.594344299054,28303.805558669173,28984.5358,103426550994.50871,582283878616.3818
May-12-2022,29044.2593,30133.2174,26812.8459,29130.0386,137849705984,543919496621.11694
May-13-2022,29012.3858,30990.356159510426,28784.978,29250.004,143425804515.55554,574594869134.2246
May-14-2022,29289.7779,30255.8115,28735.710173486277,30123.7756,66074598286.22222,559872002421.0912
May-15-2022,30076.9329,31390.4799,29512.2442,31333.765617069977,45280980437.333336,573617058982.2653
May-16-2022,31293.22238528581,31293.22238528581,29239.16079894688,29880.548164234533,55757204906.666664,570951550317.4952
May-17-2022,29833.05249547627,30731.7049,29532.7609,30452.624328329548,54496429838.22222,576731773060.6437
May-18-2022,30446.067278936705,30622.945355751872,28714.1184,28760.1539,66819677365.96516,563937579946.5153
May-19-2022,28696.6142,30496.06038912437,28696.6142,30376.331478606928,77876670965.25874,562865558972.1808
May-20-2022,30319.70836754256,30698.266042898525,28761.511408153645,29234.032909858925,64020598172.44444,567830871551.01
May-21-2022,29205.287516253396,29593.57411058412,28992.4553,29449.985559922392,48647341319.111115,558928566961.9489
May-22-2022,29445.062122180065,30426.8779609496,29246.77654664081,30366.04222096173,34792840362.666664,567574103618.3665
May-23-2022,30295.927741628228,30619.925588456168,28887.00372215652,29114.081131154417,49091907997.88153,573306612491.278
May-24-2022,29096.33018763284,29794.4733,28749.97892772603,29674.1123,61173457223.111115,558378843638.2286
May-25-2022,29654.5966,30201.4321,29382.542394489537,29557.533735644305,59054062151.111115,566957692688.2798
May-26-2022,29554.5432,29868.8204,28143.43486121561,29353.619262832577,67488629632,561112897767.9299
May-27-2022,29194.91,29357.66681488951,28291.035137326708,28606.47447261681,79709591395.55556,550545723746.2874
May-28-2022,28605.61108816132,29144.959374974995,28543.15570935087,29047.060268766745,52117457770.666664,550403459998.9204
May-29-2022,29031.307367141795,29530.422914976694,28855.5589,29445.7241,29084438122.666668,555225725632.1536
May-30-2022,29468.0772,31882.6501,29319.42997636936,31720.0295,50971087599.888115,583248423788.6276
May-31-2022,31734.2022,32298.417520862557,31242.241101424075,31852.83438318997,70227787192.88889,604248798473.6744
Jun-01-2022,31779.99955446586,31945.459415006106,29490.850881285507,29789.42113357093,64099978301.0807,592142241617.2382
Jun-02-2022,29795.17499385396,30614.120551257136,29628.060046270373,30441.46505023028,72164759239.11111,572595501230.2693
Jun-03-2022,30461.94853738794,30648.679796976165,29353.70494799074,29717.55804641601,53726854599.111115,571530787432.2441
Jun-04-2022,29705.77615194857,29927.82369537749,29475.2174,29840.075215941404,39962044160,566064779259.4678
Jun-05-2022,29847.32634215065,30162.09609162581,29591.635302773604,29909.210373336216,28084240917.333332,568276877179.0026
Jun-06-2022,29930.459302694697,31729.3968774588,29925.322686131614,31367.42259841491,49275600327.111115,595661299287.2072
Jun-07-2022,31380.1353,31545.8831,29266.125,31193.0692,68097897088,572155772444.8042
Jun-08-2022,31120.2203,31268.657819757023,29912.0293,30204.54858260606,75542208295.66197,580845333537.8842
Jun-09-2022,30212.851075047554,30639.960565416382,29982.06307272497,30111.70675013388,48748364379.621056,576733008890.2872
Jun-10-2022,30078.132330542816,30312.4407,28900.47871389285,29082.531950308585,52091153521.77778,565428800703.8185
Jun-11-2022,29095.18110472262,29425.9387,28170.8520155462,28399.9749,53289670456.888885,550475615516.2511
Jun-12-2022,28415.5422,28519.7408,26704.72935717625,26704.72935717625,60305080590.22222,527069614633.2744
Jun-13-2022,26599.661163385103,26863.63285767724,22070.9799,22509.0994,105249305349.37064,462314682932.5896
Jun-14-2022,22456.78080218805,22982.3322,20869.158518576125,22209.515,123594977869.24913,423267130396.7601
Jun-15-2022,22174.8006,22653.35755974927,20142.253613826317,22490.59072731445,90580280561.77777,407624997348.38824
Jun-16-2022,22579.09595314375,22943.3811422432,20252.0114,20383.6889,92380926151.80487,409049560826.44006
Jun-17-2022,20406.0243,21292.183,20267.28728020059,20468.2145,67973860679.111115,394848790059.14685
Jun-18-2022,20461.9237,20741.739095630324,17697.70249655679,19007.5031,61457061780.96167,369023241511.3683
Jun-19-2022,19010.4765,20706.3161,18022.46950501365,20554.9027,82744323328,368085789556.55396
Jun-20-2022,20580.038,20914.5884,19705.75385011288,20672.8011,63496474254.22222,387527639821.40533
Jun-21-2022,20577.5997,21647.0789,20401.5783,20739.94338571921,56244118427.461815,400486104262.8156
Jun-22-2022,20722.225852523035,20859.859037541417,19845.68434172375,19976.053591349224,52507160192,387629559078.7856
Jun-23-2022,19975.729925447067,21160.101480528872,19975.729925447067,21075.1688,50275136312.888885,391754411545.6918
Jun-24-2022,21097.6645,21461.36527971667,20764.6157,21279.532329177902,49938802076.44444,402565105296.2989
Jun-25-2022,21221.52690442072,21528.4212,20941.2133,21499.971037134244,45185609102.22222,405779943182.65765
Jun-26-2022,21504.60596690371,21836.73783767194,21001.37869884742,21029.2163,36017590144,407726053064.8783
Jun-27-2022,21036.933,21496.338,20647.67840914948,20732.9834,39899888824.888885,401731178345.50146
Jun-28-2022,20715.201372762695,21183.62153209416,20223.8036066242,20293.4508,42703964992,395180734750.90894
Jun-29-2022,20278.898,20389.37345581186,19907.769822893093,20101.12,45608149548.599304,384572998161.4384
Jun-30-2022,20117.9242,20145.9851,18703.15968589845,19816.746359929737,46778511125.333336,369357539206.57983
Jul-01-2022,19922.81904792033,20623.15226158292,19075.4632,19336.1044410867,63618849237.333336,373099100824.934
Jul-02-2022,19266.38852218806,19425.75551364793,19036.13150087182,19246.50948842687,39790523569.77778,367230819438.14075
Jul-03-2022,19249.34729889521,19567.1081,18973.251867430583,19310.0755,29227636337.77778,365991968153.1942
Jul-04-2022,19317.458,20296.167,19071.7771,20255.6454,33124206627.555557,372653433607.4901
Jul-05-2022,20219.6652,20687.75138226261,19354.56272326472,20185.96232827533,47991911817.84615,381901509024.66693
Jul-06-2022,20209.97546716581,20615.7438,19835.7004,20557.53554927252,52267397111.46264,385421461532.8397
Jul-07-2022,20562.573465552563,21801.0647,20279.6294,21647.165928409104,44030315825.77778,396814663327.1553
Jul-08-2022,21654.135499138163,22332.79351897018,21250.88435266647,21801.082205426865,70338781754.87108,415489591997.28784
Jul-09-2022,21594.395622244985,21951.0266,21424.16270326956,21592.741748203127,83660958023.11111,412806037389.1603
Jul-10-2022,21584.981658562705,21589.42303244173,20701.05219826735,20857.655837364564,54982980252.44444,403608460617.63544
Jul-11-2022,20849.271921637504,20849.271921637504,19930.490384877103,19992.2945670274,49043628074.666664,391019023393.65216
Jul-12-2022,19961.358397116197,20043.3868,19313.260763230774,19313.260763230774,48327162040.888885,377450556442.84753
Jul-13-2022,19330.0263,20223.0186,19001.01635110447,20187.1528,55545072384,374601942548.6022
Jul-14-2022,20241.3541,20748.38330233335,19659.5601076056,20587.5358,67129015438.22222,385428719518.82733
Jul-15-2022,20587.367,21161.5687287193,20406.85344948328,20831.31137190196,70225059640.19513,396977697387.6409
Jul-16-2022,20825.95712567454,21507.169268836857,20514.6608,21192.113672852756,67204086400,398560864419.21783
Jul-17-2022,21207.850954037367,21605.869305574124,20769.40225729633,20769.40225729633,63000171477.333336,405280805586.6238
Jul-18-2022,20787.37682154441,22688.716833031736,20787.37682154441,22440.036584128276,75819726179.55556,416830549514.3218
Jul-19-2022,22517.09549629813,23695.7738,21620.9054,23407.3451,104199588124.44444,430166512641.932
Jul-20-2022,23409.933,24237.7006,22966.7746,23244.5742,93750028123.87456,450053895443.8011
Jul-21-2022,23219.1382,23403.2821,22369.096919709784,23180.0875,91477466453.33333,438036787268.61707
Jul-22-2022,23153.3584,23679.194822511952,22559.0086,22701.085,86243476340.85017,441950488414.3236
Jul-23-2022,22683.3616,22971.2668,22000.690877293277,22471.31570306779,66410503533.2028,429970549238.5302
Jul-24-2022,22459.036285746173,22990.3936116732,22295.8444,22600.784714066285,64037183873.33798,432554845044.9377
Jul-25-2022,22583.915772423832,22620.95390299812,21340.4673,21340.4673,63096376192,419308316689.9288
Jul-26-2022,21317.184,21317.184,20737.035817202937,21206.715243842376,80699937495.86063,401724637843.7146
Jul-27-2022,21279.622352812028,22943.12042341547,21047.5454,22943.12042341547,74499287061.40767,413620711790.04
Jul-28-2022,22954.9980721542,24139.4757,22713.8719490485,23847.01344273555,95390300728.88889,445314132645.69946
Jul-29-2022,23852.00875970416,24298.65222309941,23452.4636,23746.2734,82637280583.11111,456242554881.8672
