date,supply,daily_increase
2022-10-03,19167243.75,225.0
2022-10-03,19167468.75,225.0
2022-10-03,19167693.75,225.0
2022-10-03,19167918.75,225.0
2022-10-04,19168143.75,225.0
2022-10-04,19168368.75,225.0
2022-10-04,19168593.75,225.0
2022-10-04,19168818.75,225.0
2022-10-05,19169043.75,225.0
2022-10-05,19169268.75,225.0
2022-10-05,19169493.75,225.0
2022-10-05,19169718.75,225.0
2022-10-05,19169943.75,225.0
2022-10-06,19170168.75,225.0
2022-10-06,19170393.75,225.0
2022-10-06,19170618.75,225.0
2022-10-06,19170843.75,225.0
2022-10-06,19171068.75,225.0
2022-10-07,19171293.75,225.0
2022-10-07,19171518.75,225.0
2022-10-07,19171743.75,225.0
2022-10-07,19171968.75,225.0
2022-10-08,19172193.75,225.0
2022-10-08,19172418.75,225.0
2022-10-08,19172643.75,225.0
2022-10-08,19172870.106589146,226.35658914595842
2022-10-08,19173096.850775193,226.7441860474646
2022-10-09,19173323.59496124,226.7441860474646
2022-10-09,19173550.0,226.40503875911236
2022-10-09,19173775.048449613,225.04844961315393
2022-10-09,19174001.79263566,226.7441860474646
2022-10-10,19174228.63372093,226.8410852700472
2022-10-10,19174457.122093022,228.48837209120393
2022-10-10,19174684.835271318,227.71317829564214
2022-10-10,19174911.579457365,226.7441860474646
2022-10-10,19175137.5,225.9205426350236
2022-10-11,19175362.790697675,225.29069767519832
2022-10-11,19175591.279069766,228.48837209120393
2022-10-11,19175819.76744186,228.48837209492922
2022-10-11,19176048.255813953,228.48837209120393
2022-10-12,19176275.0,226.7441860474646
2022-10-12,19176500.0,225.0
2022-10-12,19176725.0,225.0
2022-10-12,19176950.0,225.0
2022-10-13,19177175.0,225.0
2022-10-13,19177400.0,225.0
2022-10-13,19177625.0,225.0
2022-10-13,19177850.0,225.0
2022-10-14,19178075.0,225.0
2022-10-14,19178300.0,225.0
2022-10-14,19178525.0,225.0
2022-10-14,19178750.0,225.0
2022-10-14,19178975.0,225.0
2022-10-15,19179200.0,225.0
2022-10-15,19179425.0,225.0
2022-10-15,19179650.0,225.0
2022-10-15,19179876.259689923,226.25968992337584
2022-10-16,19180103.00387597,226.7441860474646
2022-10-16,19180330.959302325,227.95542635396123
2022-10-16,19180559.205426358,228.24612403288484
2022-10-16,19180785.9496124,226.74418604373932
2022-10-17,19181012.5,226.55038759857416
2022-10-17,19181237.5,225.0
2022-10-17,19181462.5,225.0
2022-10-17,19181687.5,225.0
2022-10-18,19181912.5,225.0
2022-10-18,19182137.5,225.0
2022-10-18,19182362.5,225.0
2022-10-18,19182587.5,225.0
2022-10-19,19182813.46899225,225.96899224817753
2022-10-19,19183040.213178296,226.7441860474646
2022-10-19,19183266.95736434,226.74418604373932
2022-10-19,19183493.701550387,226.7441860474646
2022-10-20,19183718.75,225.04844961315393
2022-10-20,19183944.08914729,225.33914728835225
2022-10-20,19184170.833333332,226.74418604373932
2022-10-20,19184397.57751938,226.7441860474646
2022-10-21,19184624.321705427,226.7441860474646
2022-10-21,19184850.0,225.6782945729792
2022-10-21,19185075.0,225.0
2022-10-21,19185300.0,225.0
2022-10-22,19185525.0,225.0
2022-10-22,19185750.0,225.0
2022-10-22,19185975.0,225.0
2022-10-22,19186200.0,225.0
2022-10-23,19186425.0,225.0
2022-10-23,19186650.0,225.0
2022-10-23,19186875.0,225.0
2022-10-23,19187100.0,225.0
2022-10-24,19187325.0,225.0
2022-10-24,19187550.0,225.0
2022-10-24,19187775.0,225.0
2022-10-24,19188000.0,225.0
2022-10-25,19188225.0,225.0
2022-10-25,19188450.0,225.0
2022-10-25,19188675.0,225.0
2022-10-25,19188900.0,225.0
2022-10-26,19189125.0,225.0
2022-10-26,19189350.0,225.0
2022-10-26,19189575.0,225.0
2022-10-26,19189800.0,225.0
2022-10-27,19190025.0,225.0
2022-10-27,19190250.0,225.0
2022-10-27,19190475.0,225.0
2022-10-27,19190700.0,225.0
2022-10-28,19190925.0,225.0
2022-10-28,19191150.0,225.0
2022-10-28,19191375.0,225.0
2022-10-28,19191600.0,225.0
2022-10-29,19191825.0,225.0
2022-10-29,19192050.0,225.0
2022-10-29,19192275.0,225.0
2022-10-29,19192500.0,225.0
2022-10-30,19192725.0,225.0
2022-10-30,19192950.0,225.0
2022-10-30,19193175.0,225.0
2022-10-30,19193400.0,225.0
2022-10-31,19193625.0,225.0
2022-10-31,19193850.0,225.0
2022-10-31,19194075.0,225.0
2022-10-31,19194300.0,225.0
2022-10-31,19194525.0,225.0
2022-11-01,19194750.823643412,225.82364341244102
2022-11-01,19194977.567829456,226.74418604373932
2022-11-01,19195204.312015504,226.7441860474646
2022-11-01,19195431.05620155,226.7441860474646
2022-11-02,19195656.25,225.19379844889045
2022-11-02,19195881.25,225.0
2022-11-02,19196106.25,225.0
2022-11-03,19196331.25,225.0
2022-11-03,19196556.25,225.0
2022-11-03,19196781.25,225.0
2022-11-03,19197006.25,225.0
2022-11-04,19197231.976744186,225.72674418613315
2022-11-04,19197458.720930234,226.7441860474646
2022-11-04,19197685.465116277,226.74418604373932
2022-11-04,19197912.209302325,226.7441860474646
2022-11-05,19198137.5,225.29069767519832
2022-11-05,19198362.5,225.0
2022-11-05,19198587.5,225.0
2022-11-05,19198812.5,225.0
2022-11-06,19199037.5,225.0
2022-11-06,19199262.5,225.0
2022-11-06,19199487.5,225.0
2022-11-06,19199712.5,225.0
2022-11-07,19199937.5,225.0
2022-11-07,19200162.5,225.0
2022-11-07,19200387.5,225.0
2022-11-07,19200612.5,225.0
2022-11-08,19200837.5,225.0
2022-11-08,19201062.5,225.0
2022-11-08,19201287.5,225.0
2022-11-08,19201512.5,225.0
2022-11-08,19201737.5,225.0
2022-11-09,19201962.5,225.0
2022-11-09,19202187.5,225.0
2022-11-09,19202412.5,225.0
2022-11-09,19202637.5,225.0
2022-11-10,19202862.5,225.0
2022-11-10,19203087.5,225.0
2022-11-10,19203312.5,225.0
2022-11-10,19203537.5,225.0
2022-11-11,19203762.5,225.0
2022-11-11,19203987.5,225.0
2022-11-11,19204212.83914729,225.33914728835225
2022-11-11,19204439.583333332,226.74418604373932
2022-11-12,19204666.32751938,226.7441860474646
2022-11-12,19204893.071705427,226.7441860474646
2022-11-12,19205118.75,225.6782945729792
2022-11-12,19205343.75,225.0
2022-11-13,19205568.75,225.0
2022-11-13,19205793.75,225.0
2022-11-13,19206018.75,225.0
2022-11-13,19206243.75,225.0
2022-11-14,19206468.75,225.0
2022-11-14,19206693.75,225.0
2022-11-14,19206919.76744186,226.01744186133146
2022-11-15,19207146.51162791,226.7441860474646
2022-11-15,19207373.255813953,226.74418604373932
2022-11-15,19207600.0,226.7441860474646
2022-11-15,19207825.0,225.0
2022-11-16,19208050.0,225.0
2022-11-16,19208275.0,225.0
2022-11-16,19208500.0,225.0
2022-11-16,19208725.0,225.0
2022-11-16,19208950.0,225.0
2022-11-17,19209175.0,225.0
2022-11-17,19209401.065891474,226.0658914744854
2022-11-17,19209627.81007752,226.74418604373932
2022-11-18,19209854.554263566,226.7441860474646
2022-11-18,19210081.25,226.69573643431067
2022-11-18,19210306.25,225.0
2022-11-18,19210531.25,225.0
2022-11-19,19210756.25,225.0
2022-11-19,19210981.25,225.0
2022-11-19,19211206.25,225.0
2022-11-19,19211431.25,225.0
2022-11-20,19211656.25,225.0
2022-11-20,19211881.25,225.0
2022-11-20,19212106.25,225.0
2022-11-20,19212331.25,225.0
2022-11-21,19212557.073643412,225.82364341244102
2022-11-21,19212783.817829456,226.74418604373932
2022-11-21,19213010.65891473,226.84108527377248
2022-11-21,19213239.14728682,228.48837209120393
2022-11-22,19213466.085271318,226.93798449635506
2022-11-22,19213692.829457365,226.7441860474646
2022-11-22,19213918.75,225.9205426350236
2022-11-22,19214143.75,225.0
2022-11-23,19214368.75,225.0
2022-11-23,19214593.846899226,225.09689922630787
2022-11-23,19214820.59108527,226.74418604373932
2022-11-24,19215047.335271318,226.7441860474646
2022-11-24,19215274.079457365,226.7441860474646
2022-11-24,19215500.0,225.9205426350236
2022-11-24,19215725.0,225.0
2022-11-25,19215950.0,225.0
2022-11-25,19216175.0,225.0
2022-11-25,19216400.0,225.0
2022-11-26,19216625.0,225.0
2022-11-26,19216850.0,225.0
2022-11-26,19217075.0,225.0
2022-11-27,19217300.0,225.0
2022-11-27,19217525.0,225.0
2022-11-27,19217750.0,225.0
2022-11-27,19217975.0,225.0
2022-11-28,19218200.0,225.0
2022-11-28,19218425.0,225.0
2022-11-28,19218650.678294573,225.6782945729792
2022-11-28,19218878.149224807,227.47093023359776
2022-11-29,19219106.637596898,228.48837209120393
2022-11-29,19219335.125968993,228.48837209492922
2022-11-29,19219562.209302325,227.08333333209157
2022-11-29,19219787.5,225.29069767519832
2022-11-30,19220012.5,225.0
2022-11-30,19220237.5,225.0
2022-11-30,19220462.5,225.0
2022-12-01,19220687.5,225.0
2022-12-01,19220913.90503876,226.40503875911236
2022-12-01,19221142.1996124,228.29457364231348
2022-12-01,19221370.687984496,228.48837209492922
2022-12-01,19221598.78875969,228.10077519342303
2022-12-02,19221825.0,226.2112403102219
2022-12-02,19222050.0,225.0
2022-12-02,19222275.0,225.0
2022-12-03,19222500.0,225.0
2022-12-03,19222725.0,225.0
2022-12-03,19222950.0,225.0
2022-12-03,19223175.0,225.0
2022-12-04,19223400.0,225.0
2022-12-04,19223625.0,225.0
2022-12-04,19223850.0,225.0
2022-12-04,19224075.0,225.0
2022-12-05,19224300.0,225.0
2022-12-05,19224525.0,225.0
2022-12-05,19224750.0,225.0
2022-12-05,19224975.0,225.0
2022-12-06,19225200.0,225.0
2022-12-06,19225425.0,225.0
2022-12-06,19225650.0,225.0
2022-12-07,19225875.0,225.0
2022-12-07,19226100.0,225.0
2022-12-07,19226325.0,225.0
2022-12-07,19226550.0,225.0
2022-12-07,19226775.0,225.0
2022-12-08,19227000.0,225.0
2022-12-08,19227225.0,225.0
2022-12-08,19227450.0,225.0
2022-12-08,19227675.0,225.0
2022-12-08,19227900.0,225.0
2022-12-09,19228125.678294573,225.6782945729792
2022-12-09,19228352.42248062,226.7441860474646
2022-12-09,19228579.166666668,226.7441860474646
2022-12-09,19228805.91085271,226.74418604373932
2022-12-10,19229031.25,225.33914728835225
2022-12-10,19229256.44379845,225.19379844889045
2022-12-10,19229484.932170544,228.48837209492922
2022-12-10,19229713.420542635,228.48837209120393
2022-12-11,19229941.90891473,228.48837209492922
2022-12-11,19230168.75,226.8410852700472
2022-12-11,19230393.75,225.0
2022-12-11,19230618.75,225.0
2022-12-12,19230843.75,225.0
2022-12-12,19231068.75,225.0
2022-12-12,19231293.75,225.0
2022-12-12,19231518.75,225.0
2022-12-13,19231743.75,225.0
2022-12-13,19231968.75,225.0
2022-12-13,19232193.75,225.0
2022-12-13,19232418.75,225.0
2022-12-13,19232643.75,225.0
2022-12-14,19232868.75,225.0
2022-12-14,19233093.75,225.0
2022-12-14,19233318.75,225.0
2022-12-14,19233543.75,225.0
2022-12-15,19233768.75,225.0
2022-12-15,19233993.75,225.0
2022-12-15,19234218.75,225.0
2022-12-15,19234443.75,225.0
2022-12-16,19234668.75,225.0
2022-12-16,19234893.992248062,225.24224806204438
2022-12-16,19235120.73643411,226.7441860474646
2022-12-16,19235347.480620153,226.74418604373932
2022-12-17,19235574.2248062,226.7441860474646
2022-12-17,19235800.0,225.77519379928708
2022-12-17,19236025.290697675,225.29069767519832
2022-12-18,19236253.779069766,228.48837209120393
2022-12-18,19236482.26744186,228.48837209492922
2022-12-18,19236710.755813953,228.48837209120393
2022-12-18,19236937.5,226.7441860474646
2022-12-19,19237162.5,225.0
2022-12-19,19237387.5,225.0
2022-12-19,19237612.5,225.0
2022-12-19,19237837.5,225.0
2022-12-20,19238062.742248062,225.24224806204438
2022-12-20,19238289.48643411,226.7441860474646
2022-12-20,19238516.230620153,226.74418604373932
2022-12-20,19238742.9748062,226.7441860474646
2022-12-21,19238968.75,225.77519379928708
2022-12-21,19239193.75,225.0
2022-12-21,19239418.75,225.0
2022-12-21,19239643.75,225.0
2022-12-22,19239868.75,225.0
2022-12-22,19240093.75,225.0
2022-12-22,19240318.75,225.0
2022-12-22,19240543.75,225.0
2022-12-23,19240768.75,225.0
2022-12-23,19240993.75,225.0
2022-12-23,19241218.75,225.0
2022-12-24,19241443.75,225.0
2022-12-24,19241670.39728682,226.64728682115674
2022-12-24,19241897.14147287,226.7441860474646
2022-12-25,19242123.885658916,226.7441860474646
2022-12-25,19242350.0,226.11434108391404
2022-12-25,19242575.0,225.0
2022-12-25,19242800.0,225.0
2022-12-26,19243025.0,225.0
2022-12-26,19243250.0,225.0
2022-12-26,19243475.0,225.0
2022-12-27,19243701.598837208,226.5988372080028
2022-12-27,19243928.343023255,226.7441860474646
2022-12-27,19244155.087209303,226.7441860474646
2022-12-28,19244381.25,226.16279069706798
2022-12-28,19244606.25,225.0
2022-12-28,19244831.25,225.0
2022-12-28,19245056.25,225.0
2022-12-28,19245281.25,225.0
2022-12-29,19245506.25,225.0
2022-12-29,19245731.25,225.0
2022-12-29,19245956.25,225.0
2022-12-29,19246181.25,225.0
2022-12-30,19246406.25,225.0
2022-12-30,19246631.25,225.0
2022-12-30,19246856.25,225.0
2022-12-30,19247081.25,225.0
2022-12-31,19247306.25,225.0
2022-12-31,19247531.25,225.0
2022-12-31,19247756.25,225.0
2022-12-31,19247981.25,225.0
2022-12-31,19248206.25,225.0
2023-01-01,19248431.25,225.0
2023-01-01,19248656.25,225.0
2023-01-01,19248881.25,225.0
2023-01-01,19249106.25,225.0
2023-01-02,19249331.25,225.0
2023-01-02,19249556.25,225.0
2023-01-02,19249781.25,225.0
2023-01-02,19250006.25,225.0
2023-01-03,19250231.25,225.0
2023-01-03,19250456.25,225.0
2023-01-03,19250681.25,225.0
2023-01-03,19250907.0251938,225.77519379928708
2023-01-03,19251133.769379847,226.7441860474646
2023-01-04,19251360.51356589,226.74418604373932
2023-01-04,19251588.565891474,228.0523255839944
2023-01-04,19251815.55232558,226.9864341057837
2023-01-04,19252042.296511628,226.7441860474646
2023-01-05,19252268.75,226.4534883722663
2023-01-05,19252493.798449613,225.04844961315393
2023-01-05,19252720.54263566,226.7441860474646
2023-01-05,19252947.286821704,226.74418604373932
2023-01-06,19253175.532945737,228.24612403288484
2023-01-06,19253405.135658916,229.60271317884326
2023-01-06,19253635.368217055,230.23255813866854
2023-01-06,19253865.213178296,229.84496124088764
2023-01-06,19254092.877906978,227.6647286824882
2023-01-07,19254318.75,225.87209302186966
2023-01-07,19254543.75,225.0
2023-01-07,19254768.75,225.0
2023-01-07,19254993.94379845,225.19379844889045
2023-01-08,19255220.687984496,226.7441860474646
2023-01-08,19255447.432170544,226.7441860474646
2023-01-08,19255674.176356588,226.74418604373932
2023-01-08,19255900.0,225.82364341244102
2023-01-09,19256125.0,225.0
2023-01-09,19256350.0,225.0
2023-01-09,19256575.0,225.0
2023-01-09,19256800.0,225.0
2023-01-09,19257025.0,225.0
2023-01-10,19257250.0,225.0
2023-01-10,19257476.356589146,226.35658914595842
2023-01-10,19257703.100775193,226.7441860474646
2023-01-10,19257929.84496124,226.7441860474646
2023-01-11,19258156.25,226.40503875911236
2023-01-11,19258381.25,225.0
2023-01-11,19258606.25,225.0
2023-01-11,19258831.25,225.0
2023-01-12,19259056.25,225.0
2023-01-12,19259281.25,225.0
2023-01-12,19259506.25,225.0
2023-01-12,19259731.25,225.0
2023-01-12,19259956.25,225.0
2023-01-13,19260181.25,225.0
2023-01-13,19260406.25,225.0
2023-01-13,19260631.25,225.0
2023-01-13,19260856.25,225.0
2023-01-14,19261081.25,225.0
2023-01-14,19261306.25,225.0
2023-01-14,19261531.25,225.0
2023-01-14,19261756.25,225.0
2023-01-14,19261981.25,225.0
2023-01-15,19262206.25,225.0
2023-01-15,19262431.25,225.0
2023-01-15,19262656.25,225.0
2023-01-15,19262881.25,225.0
2023-01-16,19263106.25,225.0
2023-01-16,19263331.25,225.0
2023-01-16,19263556.25,225.0
2023-01-16,19263781.25,225.0
2023-01-17,19264006.25,225.0
2023-01-17,19264231.25,225.0
2023-01-17,19264456.25,225.0
2023-01-17,19264681.25,225.0
2023-01-17,19264906.25,225.0
2023-01-18,19265131.25,225.0
2023-01-18,19265356.25,225.0
2023-01-18,19265581.25,225.0
2023-01-19,19265806.87984496,225.62984495982528
2023-01-19,19266033.624031007,226.7441860474646
2023-01-19,19266260.368217055,226.7441860474646
2023-01-19,19266487.112403102,226.7441860474646
2023-01-19,19266712.5,225.3875968977809
2023-01-20,19266937.5,225.0
2023-01-20,19267162.742248062,225.24224806204438
2023-01-20,19267389.48643411,226.7441860474646
2023-01-21,19267616.230620153,226.74418604373932
2023-01-21,19267842.9748062,226.7441860474646
2023-01-21,19268068.75,225.77519379928708
2023-01-21,19268293.75,225.0
2023-01-22,19268518.75,225.0
2023-01-22,19268743.75,225.0
2023-01-22,19268968.75,225.0
2023-01-22,19269193.75,225.0
2023-01-23,19269418.75,225.0
2023-01-23,19269643.75,225.0
2023-01-23,19269868.75,225.0
2023-01-23,19270093.75,225.0
2023-01-23,19270318.75,225.0
2023-01-24,19270543.75,225.0
2023-01-24,19270768.75,225.0
2023-01-24,19270993.75,225.0
2023-01-25,19271218.75,225.0
2023-01-25,19271444.815891474,226.0658914744854
2023-01-25,19271671.56007752,226.74418604373932
2023-01-25,19271899.80620155,228.24612403288484
2023-01-25,19272128.24612403,228.43992247805
2023-01-26,19272354.990310077,226.7441860474646
2023-01-26,19272581.25,226.25968992337584
2023-01-26,19272806.25,225.0
2023-01-26,19273031.25,225.0
2023-01-27,19273256.25,225.0
2023-01-27,19273481.25,225.0
2023-01-27,19273706.25,225.0
2023-01-27,19273931.25,225.0
2023-01-27,19274156.25,225.0
2023-01-28,19274381.25,225.0
2023-01-28,19274606.25,225.0
2023-01-28,19274831.25,225.0
2023-01-28,19275056.25,225.0
2023-01-29,19275281.25,225.0
2023-01-29,19275506.25,225.0
2023-01-29,19275731.25,225.0
2023-01-29,19275956.25,225.0
2023-01-29,19276181.25,225.0
2023-01-30,19276406.25,225.0
2023-01-30,19276631.25,225.0
2023-01-30,19276856.25,225.0
2023-01-30,19277081.25,225.0
2023-01-31,19277306.25,225.0
2023-01-31,19277531.25,225.0
2023-01-31,19277756.25,225.0
2023-02-01,19277981.25,225.0
2023-02-01,19278206.25,225.0
2023-02-01,19278431.25,225.0
2023-02-01,19278656.25,225.0
2023-02-02,19278881.25,225.0
2023-02-02,19279106.25,225.0
2023-02-02,19279331.25,225.0
2023-02-02,19279556.25,225.0
2023-02-03,19279781.25,225.0
2023-02-03,19280006.25,225.0
2023-02-03,19280232.8003876,226.55038759857416
2023-02-04,19280459.544573642,226.74418604373932
2023-02-04,19280686.28875969,226.7441860474646
2023-02-04,19280912.5,226.2112403102219
2023-02-04,19281137.5,225.0
2023-02-05,19281362.5,225.0
2023-02-05,19281587.5,225.0
2023-02-05,19281812.5,225.0
2023-02-05,19282037.5,225.0
2023-02-06,19282262.5,225.0
2023-02-06,19282487.5,225.0
2023-02-06,19282712.5,225.0
2023-02-06,19282937.5,225.0
2023-02-07,19283162.5,225.0
2023-02-07,19283387.742248062,225.24224806204438
2023-02-07,19283614.48643411,226.7441860474646
2023-02-07,19283841.230620153,226.74418604373932
2023-02-08,19284067.9748062,226.7441860474646
2023-02-08,19284293.75,225.77519379928708
2023-02-08,19284518.75,225.0
2023-02-08,19284743.75,225.0
2023-02-09,19284968.75,225.0
2023-02-09,19285193.75,225.0
2023-02-09,19285418.75,225.0
2023-02-09,19285643.75,225.0
2023-02-09,19285868.75,225.0
2023-02-10,19286093.75,225.0
2023-02-10,19286318.75,225.0
2023-02-10,19286543.75,225.0
2023-02-10,19286768.75,225.0
2023-02-11,19286993.75,225.0
2023-02-11,19287218.75,225.0
2023-02-11,19287443.75,225.0
2023-02-11,19287668.75,225.0
2023-02-12,19287893.75,225.0
2023-02-12,19288118.75,225.0
2023-02-12,19288343.75,225.0
2023-02-12,19288568.75,225.0
2023-02-13,19288793.75,225.0
2023-02-13,19289018.75,225.0
2023-02-13,19289243.75,225.0
2023-02-13,19289468.75,225.0
2023-02-13,19289693.75,225.0
2023-02-14,19289918.75,225.0
2023-02-14,19290143.75,225.0
2023-02-14,19290368.75,225.0
2023-02-14,19290593.75,225.0
2023-02-15,19290826.21124031,232.4612403102219
2023-02-15,19291063.420542635,237.20930232480168
2023-02-15,19291300.62984496,237.20930232480168
2023-02-15,19291537.5,236.87015504017472
2023-02-16,19291762.5,225.0
2023-02-16,19291987.5,225.0
2023-02-16,19292212.5,225.0
2023-02-16,19292437.5,225.0
2023-02-16,19292662.5,225.0
2023-02-17,19292887.5,225.0
2023-02-17,19293112.5,225.0
2023-02-17,19293338.759689923,226.25968992337584
2023-02-17,19293565.50387597,226.7441860474646
2023-02-17,19293792.248062015,226.74418604373932
2023-02-18,19294018.75,226.50193798542023
2023-02-18,19294243.75,225.0
2023-02-18,19294468.75,225.0
2023-02-18,19294693.75,225.0
2023-02-19,19294918.75,225.0
2023-02-19,19295144.234496124,225.48449612408876
2023-02-19,19295370.97868217,226.7441860474646
2023-02-19,19295597.722868215,226.74418604373932
2023-02-19,19295824.467054263,226.7441860474646
2023-02-20,19296051.937984496,227.47093023359776
2023-02-20,19296280.426356588,228.48837209120393
2023-02-20,19296508.914728682,228.48837209492922
2023-02-20,19296737.403100774,228.48837209120393
2023-02-21,19296962.5,225.09689922630787
2023-02-21,19297187.5,225.0
2023-02-21,19297413.953488372,226.4534883722663
2023-02-21,19297640.69767442,226.7441860474646
2023-02-21,19297867.441860463,226.74418604373932
2023-02-22,19298093.75,226.30813953652978
2023-02-22,19298318.75,225.0
2023-02-22,19298543.75,225.0
2023-02-23,19298768.75,225.0
2023-02-23,19298994.428294573,225.6782945729792
2023-02-23,19299221.17248062,226.7441860474646
2023-02-23,19299447.916666668,226.7441860474646
2023-02-23,19299674.66085271,226.74418604373932
2023-02-24,19299900.0,225.33914728835225
2023-02-24,19300125.0,225.0
2023-02-24,19300350.0,225.0
2023-02-24,19300575.0,225.0
2023-02-25,19300800.0,225.0
2023-02-25,19301025.0,225.0
2023-02-25,19301251.114341084,226.11434108391404
2023-02-26,19301477.85852713,226.7441860474646
2023-02-26,19301704.60271318,226.7441860474646
2023-02-26,19301931.25,226.64728682115674
2023-02-26,19302156.25,225.0
2023-02-27,19302381.25,225.0
2023-02-27,19302606.25,225.0
2023-02-27,19302832.364341084,226.11434108391404
2023-02-27,19303059.10852713,226.7441860474646
2023-02-28,19303285.85271318,226.7441860474646
2023-02-28,19303512.5,226.64728682115674
2023-02-28,19303737.5,225.0
2023-02-28,19303962.5,225.0
2023-03-01,19304187.5,225.0
2023-03-01,19304412.5,225.0
2023-03-01,19304637.5,225.0
2023-03-01,19304863.51744186,226.01744186133146
2023-03-01,19305090.26162791,226.7441860474646
2023-03-02,19305317.005813953,226.74418604373932
2023-03-02,19305543.75,226.7441860474646
2023-03-02,19305768.75,225.0
2023-03-02,19305993.75,225.0
2023-03-03,19306218.75,225.0
2023-03-03,19306443.75,225.0
2023-03-03,19306668.75,225.0
2023-03-03,19306893.75,225.0
2023-03-03,19307118.75,225.0
2023-03-04,19307343.75,225.0
2023-03-04,19307568.75,225.0
2023-03-04,19307793.992248062,225.24224806204438
2023-03-04,19308020.73643411,226.7441860474646
2023-03-05,19308247.480620153,226.74418604373932
2023-03-05,19308475.048449613,227.56782945990562
2023-03-05,19308702.567829456,227.5193798430264
2023-03-05,19308929.312015504,226.7441860474646
2023-03-06,19309156.05620155,226.7441860474646
2023-03-06,19309381.68604651,225.62984495982528
2023-03-06,19309608.43023256,226.7441860474646
2023-03-06,19309835.174418606,226.7441860474646
2023-03-07,19310061.91860465,226.74418604373932
2023-03-07,19310287.5,225.58139535039663
2023-03-07,19310512.5,225.0
2023-03-07,19310737.5,225.0
2023-03-08,19310962.5,225.0
2023-03-08,19311187.5,225.0
2023-03-08,19311412.5,225.0
2023-03-08,19311637.5,225.0
2023-03-09,19311862.5,225.0
2023-03-09,19312087.5,225.0
2023-03-09,19312312.5,225.0
2023-03-09,19312537.5,225.0
2023-03-10,19312762.5,225.0
2023-03-10,19312987.5,225.0
2023-03-10,19313212.5,225.0
2023-03-11,19313437.5,225.0
2023-03-11,19313662.5,225.0
2023-03-11,19313887.5,225.0
2023-03-11,19314112.5,225.0
2023-03-11,19314337.5,225.0
2023-03-12,19314562.5,225.0
2023-03-12,19314787.5,225.0
2023-03-12,19315012.5,225.0
2023-03-12,19315237.5,225.0
2023-03-13,19315462.5,225.0
2023-03-13,19315687.5,225.0
2023-03-13,19315912.5,225.0
2023-03-13,19316137.5,225.0
2023-03-13,19316362.5,225.0
2023-03-14,19316587.5,225.0
2023-03-14,19316812.5,225.0
2023-03-14,19317038.323643412,225.82364341244102
2023-03-14,19317265.067829456,226.74418604373932
2023-03-15,19317491.812015504,226.7441860474646
2023-03-15,19317718.55620155,226.7441860474646
2023-03-15,19317943.75,225.19379844889045
2023-03-15,19318168.75,225.0
2023-03-16,19318393.75,225.0
2023-03-16,19318618.75,225.0
2023-03-16,19318843.75,225.0
2023-03-16,19319068.75,225.0
2023-03-17,19319293.75,225.0
2023-03-17,19319518.75,225.0
2023-03-17,19319743.75,225.0
2023-03-17,19319968.75,225.0
2023-03-18,19320193.75,225.0
2023-03-18,19320418.75,225.0
2023-03-18,19320643.75,225.0
2023-03-18,19320868.75,225.0
2023-03-19,19321093.75,225.0
2023-03-19,19321318.75,225.0
2023-03-19,19321543.75,225.0
2023-03-19,19321769.5251938,225.77519379928708
2023-03-20,19321996.269379847,226.7441860474646
2023-03-20,19322223.01356589,226.74418604373932
2023-03-20,19322449.757751938,226.7441860474646
2023-03-20,19322675.0,225.24224806204438
2023-03-20,19322900.0,225.0
2023-03-21,19323125.0,225.0
2023-03-21,19323350.0,225.0
2023-03-21,19323575.0,225.0
2023-03-21,19323800.823643412,225.82364341244102
2023-03-22,19324027.567829456,226.74418604373932
2023-03-22,19324254.312015504,226.7441860474646
2023-03-22,19324482.0251938,227.71317829564214
2023-03-22,19324708.963178296,226.93798449635506
2023-03-23,19324935.70736434,226.74418604373932
2023-03-23,19325165.067829456,229.36046511679888
2023-03-23,19325393.604651164,228.53682170808315
2023-03-23,19325622.093023255,228.48837209120393
2023-03-23,19325851.114341084,229.02131782844663
2023-03-24,19326077.85852713,226.7441860474646
2023-03-24,19326304.60271318,226.7441860474646
2023-03-24,19326531.25,226.64728682115674
2023-03-24,19326756.25,225.0
2023-03-24,19326981.25,225.0
2023-03-25,19327206.25,225.0
2023-03-25,19327431.25,225.0
2023-03-25,19327656.25,225.0
2023-03-25,19327881.25,225.0
2023-03-26,19328106.25,225.0
2023-03-26,19328331.25,225.0
2023-03-26,19328556.25,225.0
2023-03-26,19328781.25,225.0
2023-03-27,19329006.25,225.0
2023-03-27,19329231.25,225.0
2023-03-27,19329456.25,225.0
2023-03-27,19329681.25,225.0
2023-03-28,19329906.25,225.0
2023-03-28,19330131.25,225.0
2023-03-28,19330356.25,225.0
2023-03-29,19330581.25,225.0
2023-03-29,19330806.25,225.0
2023-03-29,19331031.25,225.0
2023-03-29,19331256.25,225.0
2023-03-30,19331481.25,225.0
2023-03-30,19331706.25,225.0
2023-03-30,19331931.25,225.0
2023-03-30,19332156.25,225.0
2023-03-30,19332381.637596898,225.3875968977809
