Date,Open,High,Low,Close,Volume,Market Cap
Mar-17-2015,290.593,292.365,284.374,285.465,19390672.916666668,4037272316.015529
Mar-18-2015,285.505,285.505,249.87,256.65,33585634.49477352,3818495508.0969167
Mar-19-2015,256.299,264.244,248.636,260.741,62116360.97560976,3590837682.5889044
Mar-20-2015,260.928,264.848,259.162,261.829,36421799.65156794,3649280537.129574
Mar-21-2015,261.749,262.196,255.65,260.018,17798787.062937062,3626064752.4494085
Mar-22-2015,260.025,269.747,259.59,267.969,14600921.180555556,3656061084.561503
Mar-23-2015,267.96,277.297,261.745,266.682,21315790.625,3737938209.0212564
Mar-24-2015,266.74,267.003,244.155,245.055,29283736.111111112,3581788537.506296
Mar-25-2015,245.595,249.19,236.515,246.081,42491392.682926826,3452905572.27211
Mar-26-2015,246.197,254.354,244.905,248.482,28722047.916666668,3489332995.7914696
Mar-27-2015,248.532,256.811,245.213,247.066,23357474.305555556,3469568008.597172
Mar-28-2015,247.029,254.205,246.975,252.89,16767115.087719299,3520293108.2031765
Mar-29-2015,252.798,253.139,240.85,242.637,17790287.588652484,3442820923.0150175
Mar-30-2015,242.713,249.242,239.214,247.657,22727267.91044776,3443189915.2338223
Mar-31-2015,247.526,248.73,242.739,244.14,21904602.10526316,3438435977.040879
Apr-01-2015,244.224,247.541,241.16,247.289,21983263.75,3418916254.943437
Apr-02-2015,247.272,254.461,245.416,253.024,23836645.454545453,3480979025.207638
Apr-03-2015,253.005,256.043,251.879,254.321,26836771.32867133,3557383600.31695
Apr-04-2015,254.322,255.258,251.1,253.83,17892766.20209059,3546665731.0138993
Apr-05-2015,253.697,260.675,251.942,260.451,13221818.641114982,3580323626.6189094
Apr-06-2015,260.598,261.798,254.575,255.527,21282867.361111112,3620470539.264086
Apr-07-2015,255.492,255.805,252.205,253.451,20464069.097222224,3557357646.130745
Apr-08-2015,253.18,253.847,244.215,245.084,22124065.371024735,3491946680.997253
Apr-09-2015,245.022,246.118,239.4,243.744,27322916.319444444,3418385181.646564
Apr-10-2015,243.676,243.694,232.771,235.881,23803851.041666668,3343933989.899722
Apr-11-2015,236.072,239.537,234.175,236.637,24275550.522648085,3314683550.404706
Apr-12-2015,236.552,237.728,233.495,236.071,14498120.486111112,3318301314.953789
Apr-13-2015,236.153,236.935,221.996,224.81,15095382.291666666,3267035586.596992
Apr-14-2015,224.587,224.976,216.323,219.163,36191389.8245614,3102041591.2627487
Apr-15-2015,219.159,223.656,218.649,223.656,28400835.055350553,3109360719.082935
Apr-16-2015,223.833,229.672,223.833,228.615,24491935.314685315,3192533632.630145
Apr-17-2015,228.573,228.906,221.942,222.951,21363387.10801394,3159164367.843416
Apr-18-2015,222.882,224.316,220.876,223.417,16619705.633802816,3136079418.793128
Apr-19-2015,223.356,226.353,222.373,222.604,13467615.54770318,3160343223.0044208
Apr-20-2015,222.6,226.351,221.977,224.645,16828246.126760565,3156487876.9077263
Apr-21-2015,224.626,235.122,224.301,234.462,18483512.23776224,3187031022.1593404
Apr-22-2015,235.269,237.909,233.476,233.881,27896409.756097563,3320014765.5886016
Apr-23-2015,234.176,236.475,233.199,236.475,19920133.566433568,3305168101.3094788
Apr-24-2015,236.462,236.462,229.933,231.215,21248075.694444444,3261083575.1808414
Apr-25-2015,231.268,232.561,226.337,226.483,16704080.099502487,3226842341.8385725
Apr-26-2015,226.39,226.944,214.874,219.391,22278758.18815331,3088753092.7218776
Apr-27-2015,219.43,233.305,218.023,229.219,25575364.583333332,3123378556.610176
Apr-28-2015,229.286,229.495,223.069,225.749,35962736.14035088,3182019756.688775
Apr-29-2015,225.855,227.04,223.43,226.002,19555204.710144926,3171952246.1858487
Apr-30-2015,225.808,239.563,224.993,235.997,25522612.98245614,3266974381.5313826
May-01-2015,236.145,238.966,232.155,232.155,27798349.477351915,3316856335.8990355
May-02-2015,232.079,235.727,232.079,235.027,16459297.54385965,3313635437.596532
May-03-2015,234.93,243.24,234.083,240.376,15230510.452961672,3380089782.207949
May-04-2015,240.358,242.638,237.81,239.004,18155844.9122807,3390018829.0608277
May-05-2015,239.018,239.204,232.054,236.121,24112546.545454547,3324733955.239074
May-06-2015,236.249,236.454,229.231,229.439,20314082.73381295,3316756498.433359
May-07-2015,229.782,239.105,228.573,237.135,32251069.444444444,3281892838.2257786
May-08-2015,237.334,246.275,236.274,243.94,28396472.916666668,3390403535.3221116
May-09-2015,243.863,247.804,239.639,242.022,27321360.763888888,3429250135.2118
May-10-2015,241.832,244.068,238.849,240.491,16237837.062937062,3411267769.5930724
May-11-2015,240.296,244.27,239.376,241.949,16872073.263888888,3414261408.016011
May-12-2015,242.158,242.881,240.099,241.494,21330665.156794425,3417333592.8471937
May-13-2015,241.112,243.704,235.045,236.525,18771225.43554007,3430691258.7320795
May-14-2015,236.377,237.799,234.057,236.886,27504704.166666668,3346507068.8656826
May-15-2015,236.929,238.753,236.795,237.589,21586096.527777776,3362855028.9640183
May-16-2015,237.605,237.697,235.295,236.185,14323140.972222222,3353516477.245094
May-17-2015,236.153,238.025,236.01,236.796,10473493.101045296,3353253534.075157
May-18-2015,236.802,237.21,232.46,232.98,12964179.37062937,3347421350.83009
May-19-2015,233.128,234.151,231.817,231.936,16989196.51567944,3301694442.129952
May-20-2015,231.947,234.683,231.842,233.959,14876891.637630662,3306486817.5339155
May-21-2015,234.018,236.242,233.835,235.349,15627859.375,3333907308.4380293
May-22-2015,235.344,240.969,235.06,240.463,18697210.069444444,3365380253.4915185
May-23-2015,240.348,241.025,238.691,238.916,23306749.477351915,3406611169.5265546
May-24-2015,238.872,241.978,238.811,240.95,12417004.545454545,3409046170.0488358
May-25-2015,240.953,241.021,236.637,237.096,13187185.664335664,3387781554.298329
May-26-2015,237.11,238.242,235.692,237.249,14999795.406360423,3371851481.121971
May-27-2015,237.116,238.636,236.695,237.277,17261091.459074732,3373386182.0343485
May-28-2015,237.283,237.824,236.652,237.397,16616650.57915058,3372598531.5711145
May-29-2015,237.408,237.522,235.731,237.115,14946369.444444444,3366297189.3875985
May-30-2015,237.096,237.096,232.046,233.495,14234332.631578946,3329542968.707049
May-31-2015,233.345,233.345,229.542,229.968,12913179.44250871,3300288851.3365006
Jun-01-2015,230.19,231.713,221.296,222.926,19407985.96491228,3232509033.766308
Jun-02-2015,222.894,226.416,222.419,225.827,24994365.09090909,3191267944.7914605
Jun-03-2015,225.803,227.404,223.93,225.8,18991333.101045296,3216312279.004579
Jun-04-2015,225.874,226.581,224.054,224.273,15809486.805555556,3209573575.4188485
Jun-05-2015,224.324,225.968,223.179,224.97,17000379.166666668,3196456691.569773
Jun-06-2015,224.952,225.719,224.379,225.616,14361861.594202898,3204741920.9782043
Jun-07-2015,225.619,226.194,222.652,223.39,11981162.717770034,3200611818.0493913
Jun-08-2015,222.881,229.464,222.839,228.536,17321369.097222224,3219474991.1415844
Jun-09-2015,228.489,230.954,227.929,229.103,28453549.652777776,3269821484.268306
Jun-10-2015,229.048,229.782,228.01,228.839,19940991.289198607,3263199630.360692
Jun-11-2015,228.803,230.287,228.767,229.689,15596744.444444444,3275507525.947596
Jun-12-2015,229.705,231.057,229.313,230.057,13864802.777777778,3283656983.0620227
Jun-13-2015,229.982,232.652,229.21,232.297,13452911.231884059,3289654057.704422
Jun-14-2015,232.402,234.858,232.004,233.554,13403188.50174216,3330682292.3495007
Jun-15-2015,233.543,237.836,233.422,236.861,15019094.097222222,3358805959.764559
Jun-16-2015,236.823,251.742,236.122,250.431,27651092.361111112,3453196841.431998
Jun-17-2015,250.895,256.853,246.476,248.922,48214697.90940767,3585136627.140737
Jun-18-2015,249.284,252.108,244.127,248.873,36441462.152777776,3556637400.4959264
Jun-19-2015,249.007,250.977,243.787,244.519,25736086.111111112,3542970185.5490246
Jun-20-2015,244.606,245.828,240.627,245.23,24208856.944444444,3475919163.617449
Jun-21-2015,245.212,245.224,241.882,243.946,14144761.538461538,3482479455.034396
Jun-22-2015,243.944,247.917,243.779,246.998,14778768.055555556,3514063021.4356556
Jun-23-2015,246.99,247.304,243.133,244.346,16167243.75,3504395505.27562
Jun-24-2015,244.296,244.341,240.525,240.525,16055075.43859649,3472006017.700457
Jun-25-2015,240.515,243.332,240.365,242.694,17528632.638888888,3462875882.853131
Jun-26-2015,242.799,243.749,241.553,243.599,13437526.736111112,3465127431.842662
Jun-27-2015,243.594,251.339,243.117,251.083,15294772.569444444,3520253157.019076
Jun-28-2015,250.99,251.172,247.434,248.987,20161909.407665506,3572972983.8648868
Jun-29-2015,249.011,257.173,248.581,257.022,22187651.736111112,3614635058.313269
Jun-30-2015,257.064,267.867,255.946,263.107,44240863.541666664,3761552833.856805
Jul-01-2015,263.072,265.172,255.774,258.651,34119346.68989547,3727003337.713852
Jul-02-2015,258.621,261.631,254.116,255.499,24756127.87456446,3683844492.104904
Jul-03-2015,255.412,257.077,253.505,256.212,19815805.208333332,3663234421.137059
Jul-04-2015,256.336,261.457,254.2,260.974,16034324.390243903,3689266493.07624
Jul-05-2015,260.886,274.506,258.701,271.818,24094098.611111112,3787192746.908678
Jul-06-2015,271.913,277.422,267.6,269.045,51140740.625,3891680097.5196958
Jul-07-2015,269.03,271.341,264.832,266.683,41468115.972222224,3856572198.1708255
Jul-08-2015,266.207,272.971,264.386,270.596,31255541.81184669,3851824306.3459616
Jul-09-2015,270.785,272.335,267.086,269.46,39345489.23611111,3878060812.94019
Jul-10-2015,269.228,294.591,268.802,285.113,69429058.33333333,4033630287.5410056
Jul-11-2015,284.894,298.506,283.53,293.156,74870459.93031359,4189207068.8456025
Jul-12-2015,293.115,314.394,292.505,311.024,50235119.44444445,4378458027.184545
Jul-13-2015,310.867,310.948,281.011,292.307,58957635.06944445,4227688955.7703342
Jul-14-2015,292.054,296.147,286.638,287.76,41132833.101045296,4180188781.021607
Jul-15-2015,287.464,293.248,285.367,286.083,27318135.19163763,4189638938.3366156
Jul-16-2015,285.829,291.183,275.24,278.088,39527362.5,4064526218.6244607
Jul-17-2015,278.089,280.28,272.043,279.544,39498802.083333336,3988992409.2371817
Jul-18-2015,279.472,282.527,274.075,274.724,25752687.062937062,3990952912.664024
Jul-19-2015,274.901,275.67,272.513,273.469,19522785.069444444,3950558368.78953
Jul-20-2015,273.614,278.4,272.96,278.4,19547404.529616725,3978464700.203765
Jul-21-2015,278.981,280.547,275.419,276.232,22669310.13986014,4012537720.9932323
Jul-22-2015,275.833,277.666,274.381,277.259,21250909.407665506,3977694516.3993034
Jul-23-2015,277.222,278.111,275.716,276.06,18202552.447552446,3991791205.500958
Jul-24-2015,276.049,289.253,275.254,288.404,26650097.569444444,4071289664.683486
Jul-25-2015,288.278,290.733,286.002,288.756,31245680.48780488,4155420106.6856194
Jul-26-2015,288.697,293.052,287.706,292.627,17192581.597222224,4188780701.177824
Jul-27-2015,292.686,297.774,287.45,293.647,20556323.611111112,4200723770.9765463
Jul-28-2015,293.624,296.649,293.423,294.411,31264447.916666668,4254411873.597324
Jul-29-2015,294.427,294.536,288.777,289.591,24167306.62020906,4203881604.674465
Jul-30-2015,289.59,290.126,286.568,287.861,23203070.486111112,4152637851.8671927
Jul-31-2015,287.722,288.959,282.344,284.501,22897120.138888888,4116606531.0493436
Aug-01-2015,284.65,284.932,278.112,282.013,21090244.755244754,4062571994.9273868
Aug-02-2015,281.601,283.032,277.529,282.624,18426331.25,4036460307.327325
Aug-03-2015,282.614,285.471,280.233,281.63,18557775.347222224,4092340210.8331385
Aug-04-2015,281.227,285.715,281.225,285.295,22038987.76223776,4108341052.969473
Aug-05-2015,285.218,285.501,281.488,281.866,20323244.599303138,4087691565.83274
Aug-06-2015,281.882,281.906,278.403,278.663,19880028.819444444,4046917674.9595838
Aug-07-2015,278.577,280.392,276.366,279.406,27972026.041666668,4036428105.3875604
Aug-08-2015,279.585,279.928,260.71,260.769,44103200.69686411,3962053494.6667852
Aug-09-2015,260.997,267.003,260.468,265.024,50502850,3818054307.6670814
Aug-10-2015,265.083,267.032,262.596,264.404,21354320.138888888,3840443862.6067224
Aug-11-2015,264.47,270.288,264.094,270.288,22344800.350877192,3846556007.7295704
Aug-12-2015,270.386,270.673,265.469,266.358,26951342.5087108,3886604711.6995106
Aug-13-2015,266.376,266.376,262.841,263.978,26108215.972222224,3830153869.903413
Aug-14-2015,264.08,267.466,261.478,265.781,28338463.541666668,3844308927.6875973
Aug-15-2015,265.68,266.667,261.296,261.495,21429918.815331012,3845288527.566247
Aug-16-2015,261.551,262.44,257.041,258.514,26085360.763888888,3769613399.204592
Aug-17-2015,258.507,260.505,257.117,257.953,24518308.333333332,3749087429.453955
Aug-18-2015,257.976,257.993,213.158,213.158,24211892.361111112,3694728189.6378675
Aug-19-2015,211.079,237.409,211.079,226.722,73722867.25352113,3601004319.4306297
Aug-20-2015,226.684,237.365,226.684,235.415,40165256.25,3392198609.603065
Aug-21-2015,235.35,236.432,231.724,232.759,26371207.638888888,3398106159.9754586
Aug-22-2015,232.569,234.957,222.704,230.484,21269154.545454547,3344725368.4254284
Aug-23-2015,230.39,232.705,225.58,228.383,22717299.652777776,3336706726.029783
Aug-24-2015,228.169,228.169,210.443,211.394,37027805.92334495,3202009319.5916486
Aug-25-2015,210.495,226.321,199.567,221.676,66128056.597222224,3117026270.192241
Aug-26-2015,221.609,231.183,220.204,225.817,42959622.29965157,3293439069.07088
Aug-27-2015,225.831,228.643,223.684,224.557,26334148.263888888,3292432366.4854794
Aug-28-2015,224.769,235.219,220.926,231.477,26266700,3316399144.483503
Aug-29-2015,231.396,233.222,227.33,229.794,24601361.05263158,3351923495.1590323
Aug-30-2015,229.78,232.068,226.247,228.479,18486029.166666668,3331413176.152279
Aug-31-2015,228.761,231.956,225.915,230.18,19425363.888888888,3339209561.5514913
Sep-01-2015,230.056,231.216,226.86,228.046,21016034.722222224,3332392081.9242373
Sep-02-2015,228.121,230.577,226.475,229.229,18872423.344947737,3327063509.1700706
Sep-03-2015,229.284,229.605,226.667,227.057,18287290.972222224,3319457636.9637017
Sep-04-2015,227.183,230.9,227.051,230.39,19565909.027777776,3342214923.120745
Sep-05-2015,230.298,236.143,229.443,235.046,17651482.51748252,3381037777.348488
Sep-06-2015,235.019,242.912,234.681,239.945,24834405.208333332,3491769005.919418
Sep-07-2015,239.84,242.106,238.722,240.091,20935074.305555556,3505577412.4749346
Sep-08-2015,239.847,245.781,239.678,243.618,23490186.713286713,3547366742.1233525
Sep-09-2015,243.607,244.416,237.821,238.105,23666228.32167832,3507370075.0555763
Sep-10-2015,238.168,241.293,235.791,238.596,21134668.055555556,3483783754.928237
Sep-11-2015,238.477,241.169,238.329,240.17,19514997.916666668,3501850321.745252
Sep-12-2015,240.107,240.124,234.754,235.184,16538520.42253521,3478113453.5604606
Sep-13-2015,235.229,235.935,229.332,230.809,16921613.888888888,3405790648.0408
Sep-14-2015,230.512,232.44,227.961,230.656,19927519.444444444,3369346120.391469
Sep-15-2015,230.644,259.182,229.822,230.381,19292579.442508712,3375201202.543965
Sep-16-2015,230.304,231.215,227.402,229.063,17816091.319444444,3350993856.7070837
Sep-17-2015,229.091,230.285,228.926,229.81,18529060,3355717947.312611
Sep-18-2015,233.521,234.353,232.185,233.025,21126184.97652582,3468294354.2706122
Sep-19-2015,232.975,233.205,231.089,231.487,15088496.830985915,3392054056.151419
Sep-20-2015,231.493,232.365,230.91,231.151,12879303.663003663,3386392978.476642
Sep-21-2015,231.212,231.217,226.521,226.888,15932627.916666666,3347021676.0696077
Sep-22-2015,227.085,232.386,225.117,230.586,22136126.041666668,3354035375.3887787
Sep-23-2015,230.618,231.835,229.591,230.3,19460994.791666668,3384436831.491922
Sep-24-2015,230.283,235.649,230.283,234.536,19556779.790940765,3407557063.062077
Sep-25-2015,234.529,237.427,233.684,235.208,24218559.01060071,3449317759.942262
Sep-26-2015,235.144,235.403,233.358,234.384,16023002.214022141,3433803961.702637
Sep-27-2015,234.34,234.526,232.476,232.748,12785728.919860628,3420831175.0319924
Sep-28-2015,232.757,239.339,232.467,239.167,19440906.271777004,3478178242.570955
Sep-29-2015,239.142,239.802,235.928,236.549,22933651.388888888,3485072432.9502883
Sep-30-2015,236.687,237.734,235.629,236.083,20103280.902777776,3472733364.128594
Oct-01-2015,236.06,238.445,235.616,237.551,18213744.25087108,3474166610.271192
Oct-02-2015,237.549,238.541,236.603,237.319,19380980.208333332,3481225891.7274957
Oct-03-2015,237.293,239.315,236.944,238.795,17689594.38596491,3495593907.0279727
Oct-04-2015,238.73,238.968,237.94,238.199,12822948.083623694,3499140396.399574
Oct-05-2015,238.259,240.382,237.035,240.24,15899712.152777778,3502225263.699932
Oct-06-2015,240.383,246.935,240.136,246.044,25082222.99651568,3567769843.8405666
Oct-07-2015,246.063,246.681,242.585,242.881,24311110.763888888,3601844703.7734494
Oct-08-2015,242.969,244.251,242.179,242.402,19644720.209059235,3578798260.4441867
Oct-09-2015,242.304,244.228,242.122,243.952,18043592.708333332,3581397472.15753
Oct-10-2015,243.931,245.319,243.074,244.885,15788632.98245614,3588105668.070893
Oct-11-2015,244.941,247.243,244.152,247.128,12472500.348432057,3603572626.176251
Oct-12-2015,247.05,247.454,245.179,245.323,17202200.347222224,3622135067.5170655
Oct-13-2015,245.308,250.236,243.757,249.332,23010840.972222224,3638469290.713744
Oct-14-2015,249.508,254.275,248.903,252.077,25124056.25,3691972675.4392047
Oct-15-2015,251.989,255.962,251.989,254.381,26143765.034965035,3741624053.534248
Oct-16-2015,254.32,266.135,253.926,262.606,26338864.236111112,3816867599.174969
Oct-17-2015,262.869,273.578,262.367,271.089,41431214.385964915,3954395115.1877365
Oct-18-2015,270.64,271.668,260.777,261.688,31128002.43902439,3924552350.956304
Oct-19-2015,261.643,264.82,260.951,263.468,23976929.513888888,3879586602.7534246
Oct-20-2015,263.437,270.835,263.227,269.461,26220981.25,3928991875.9745746
Oct-21-2015,269.463,270.77,263.839,266.32,28068421.180555556,3940680209.1039944
Oct-22-2015,266.272,276.51,266.135,273.877,28095536.236933798,4001193271.592473
Oct-23-2015,274.023,278.684,273.543,276.519,34092928.472222224,4064783062.862658
Oct-24-2015,276.496,281.706,276.496,281.706,25897662.056737587,4112313262.850378
Oct-25-2015,281.654,294.059,281.445,283.117,35022877.00348432,4255002023.4578958
Oct-26-2015,283.68,285.288,280.51,285.288,39087900.347222224,4184996198.095617
Oct-27-2015,285.3,296.212,285.008,293.742,35763302.43055555,4293461062.010218
Oct-28-2015,293.788,306.331,293.703,304.859,47863420.833333336,4436434579.26186
Oct-29-2015,304.618,318.17,301.823,313.812,53173441.114982575,4567816669.789626
Oct-30-2015,313.855,334.169,313.855,328.017,79727297.91666667,4804192342.61703
Oct-31-2015,328.015,332.777,309.251,314.036,54392383.629893236,4782176132.132984
Nov-01-2015,314.166,327.472,311.881,325.732,41637300.72727273,4710677883.011848
Nov-02-2015,325.431,365.36,323.209,360.628,53638704.51388889,4973156580.306451
Nov-03-2015,361.189,417.9,357.647,401.146,154700204.8611111,5676572206.714646
Nov-04-2015,403.417,495.562,380.548,408.892,251996468.53146854,6644367258.228554
Nov-05-2015,411.563,447.561,374.581,387.637,237329668.98954704,5890261318.742124
Nov-06-2015,386.354,395.836,354.025,373.859,131053840.27777778,5544123550.146605
Nov-07-2015,374.47,390.586,372.433,386.924,85262910.67615658,5685782721.721015
Nov-08-2015,386.482,389.895,368.7,372.318,46539497.212543555,5654372974.509751
Nov-09-2015,373.368,385.278,362.895,381.337,63289501.38888889,5584554545.016881
Nov-10-2015,380.257,381.387,329.108,336.634,67108653.81944445,5421135264.705433
Nov-11-2015,336.819,340.585,300.997,310.995,120804313.54166667,4729199269.051221
Nov-12-2015,311.084,345.081,311.084,338.853,84015147.03832753,4910854921.1480465
Nov-13-2015,338.152,340.914,326.075,336.248,61142601.73611111,4954790794.329467
Nov-14-2015,336.753,338.181,329.97,332.782,41635078.49462365,4947129607.10824
Nov-15-2015,332.906,334.662,317.49,320.231,36447526.13240418,4879565201.586419
Nov-16-2015,320.166,331.626,315.905,330.709,45901991.31944445,4778610936.1468315
Nov-17-2015,330.751,338.35,329.614,335.036,54334467.36111111,4957654927.253008
Nov-18-2015,335.094,336.531,330.64,334.331,43052275.69444445,4946246084.764268
Nov-19-2015,334.59,335.334,325.273,326.053,41007184.32055749,4918064227.464313
Nov-20-2015,326.149,326.473,312.217,322.161,52544110.76388889,4761721884.58926
Nov-21-2015,322.022,328.159,319.595,326.648,34506477.97833935,4831801193.96903
Nov-22-2015,326.927,327.01,321.259,324.223,22014492.334494773,4825223548.619357
Nov-23-2015,324.536,325.118,321.29,323.006,22926050,4804742507.6214905
Nov-24-2015,323.046,323.058,318.118,320.041,27718850.871080138,4776178105.189723
Nov-25-2015,320.046,329.134,316.77,328.389,30612319.444444444,4801553834.463251
Nov-26-2015,328.206,366.757,328.206,355.142,71506312.54355401,5100018354.547315
Nov-27-2015,352.684,363.589,347.87,358.425,86087472.64957266,5286533809.504828
Nov-28-2015,358.042,359.536,352.172,356.919,45930853.472222224,5279200630.650738
Nov-29-2015,357.381,371.939,355.666,371.419,29357043.902439024,5375522724.181138
Nov-30-2015,371.294,382.363,370.383,377.327,61575248.958333336,5616721532.516468
Dec-01-2015,377.321,378.931,356.563,362.387,61369346.18055555,5479146309.500215
Dec-02-2015,362.488,362.488,349.465,358.833,56736956.597222224,5294300773.799935
Dec-03-2015,359.187,370.275,357.412,361.126,50140700,5399129236.18625
Dec-04-2015,361.046,363.516,355.757,363.079,39801660.76388889,5379184968.99887
Dec-05-2015,363.183,389.785,363.183,388.868,45316424.30555555,5604586876.759362
Dec-06-2015,388.949,402.809,387.089,391.638,80077871.08013937,5898394790.848888
Dec-07-2015,388.783,399.969,385.411,395.685,64455691.31944445,5902292312.718882
Dec-08-2015,395.536,413.109,389.95,413.109,50380537.5,5904127624.119221
Dec-09-2015,415.563,423.12,406.291,417.255,82312905.90277778,6213110149.826636
Dec-10-2015,417.563,419.509,411.548,415.613,65999860.6271777,6215762362.190008
Dec-11-2015,415.479,451.693,415.281,450.679,70036260.06944445,6452226900.158191
Dec-12-2015,451.938,469.103,410.741,435.858,142485892.3611111,6464516410.664187
Dec-13-2015,434.997,441.68,426.268,434.394,72788291.98606272,6464824793.820459
Dec-14-2015,433.755,447.142,430.456,444.357,87632544.09722222,6595165453.667736
Dec-15-2015,444.182,464.614,443.878,464.106,113118267.24738675,6830070804.746484
Dec-16-2015,465.321,465.321,443.851,454.782,94057844.75524476,6831053436.896705
Dec-17-2015,454.934,457.86,448.858,456.317,72551710.10452962,6807764689.909915
Dec-18-2015,456.078,465.177,454.94,463.668,50633412.72084805,6880456208.476114
Dec-19-2015,463.616,465.581,456.765,462.134,48838551.73611111,6932344211.490659
Dec-20-2015,462.322,462.645,434.338,442.363,50902692.682926826,6798115420.859772
Dec-21-2015,442.685,444.729,427.312,438.556,88107037.84722222,6557705245.994994
