Date,Open,High,Low,Close,Volume,Market Cap
Dec-30-2022,16636.9931152371,16639.843546601933,16379.5325,16603.751952657036,36451566840.888885,318010953973.4716
Dec-31-2022,16608.070867729773,16632.8997,16495.873731598705,16538.3479,34065336177.28223,318390737642.239
Jan-01-2023,16537.4542,16621.1651,16507.3906,16607.069459238443,23508784398.22222,318166900098.1308
Jan-02-2023,16617.25439639316,16758.52530784871,16560.09073189229,16677.44994353439,24859666801.77778,320705961719.3731
Jan-03-2023,16673.74874672506,16763.447292054305,16616.632381096962,16675.90903725487,29648327502.22222,320717370492.64636
Jan-04-2023,16674.5087,16973.381190901993,16658.433944630175,16857.282709442374,39384163470.22222,323386238092.0662
Jan-05-2023,16852.13278637077,16877.1266,16781.4648,16828.8464,38960056725.333336,323447365297.4649
Jan-06-2023,16831.1192,17005.497083184826,16707.851030669914,16953.972066580434,34958072839.111115,323401240878.4581
Jan-07-2023,16951.158324185577,16974.4015,16909.746774392475,16944.5396,34306384469.333332,325462473921.016
Jan-08-2023,16943.76168291715,17070.574511476352,16919.177228349756,17070.574511476352,21776089962.666668,325634745856.4443
Jan-09-2023,17114.08109101332,17390.39293228902,17114.08109101332,17194.77873456542,40370843456,331229579389.19604
Jan-10-2023,17179.14283387484,17487.8535,17159.3098,17435.7516459177,45095406947.55556,332210727772.8568
Jan-11-2023,17439.74515075714,17939.362499760573,17333.666863626866,17939.362499760573,43812401706.666664,335425060457.1886
Jan-12-2023,17943.630925609308,19028.6547,17924.50068731902,18858.6646,72766611569.77777,352447180923.38556
Jan-13-2023,18851.0079,19975.946903075732,18732.6096,19913.729474529402,81808386801.77777,366524446229.49945
Jan-14-2023,19921.96715782315,21149.597101650263,19921.96715782315,20983.9756,105421992305.77777,400016119807.21533
Jan-15-2023,20951.2141,20995.267229932684,20577.7361,20856.05839135823,63212388593.77778,399290962980.58716
Jan-16-2023,20874.7874806025,21410.3251,20728.066099825955,21171.04828454444,60636932849.77778,404248788951.314
Jan-17-2023,21183.018445408037,21443.702726389765,20959.502443318313,21157.189612933496,51515154112,407281986003.9492
Jan-18-2023,21136.70787628226,21549.6846,20545.969726711024,20686.510419770384,58478858168.888885,405901077389.21356
Jan-19-2023,20669.595812479274,21157.11992922482,20666.8001,21082.058204303703,77983080988.44444,400657798034.22644
Jan-20-2023,21074.9455313152,22687.3555,20919.9508,22665.7507,64447751466.666664,409361228122.49896
Jan-21-2023,22667.3593,23304.148165511386,22506.416377106016,22751.6074,101033856768,439681601945.2148
Jan-22-2023,22777.8509,23052.145,22368.6486,22723.9532,79716701624.88889,438227794320.40405
Jan-23-2023,22717.532,23139.660215422402,22667.965,22944.9201,73343525504,438704643177.66815
Jan-24-2023,22917.8383,23150.6889,22569.1259,22614.658440741397,79571624078.22223,441263614330.7605
Jan-25-2023,22633.85277825393,23718.1854,22366.5718,23125.7229,82625725354.66667,436292420539.3964
Jan-26-2023,23075.995935171006,23241.72718709555,22890.2856,23007.8352,94982498161.77777,443277697796.4922
Jan-27-2023,23018.1861,23408.254820954564,22630.0293,23051.2708,74589340814.22223,441867204640.3495
Jan-28-2023,23071.4588,23180.188459313038,22896.0926,23007.4396,62781856583.111115,442400933872.3891
Jan-29-2023,23024.957,23926.159,22980.0444,23775.9829,60729082837.333336,450311320776.1693
Jan-30-2023,23749.461,23786.6488,22672.986728828946,22814.4792,79832137386.66667,447341538002.0699
Jan-31-2023,22833.314,23223.475,22744.93,23153.2004,74707896120.88889,441277755446.3309
Feb-01-2023,23130.9161,23767.4245,22826.0582,23706.0643,70420783232,445139551628.50824
Feb-02-2023,23719.3791,24244.3654,23427.4962,23484.9488,95457905635.55556,457606581414.67896
Feb-03-2023,23468.9785,23685.8328,23272.5314,23429.76,90857177059.55556,451135790206.37286
Feb-04-2023,23431.6868,23565.3339,23282.522980138896,23315.8076,68664568348.44444,449440662853.7704
Feb-05-2023,23324.6017,23427.100983089294,22838.9586,22938.184691051243,50759004586.666664,445705064700.0051
Feb-06-2023,22931.358815666863,23145.131802894794,22670.6895,22747.465,64529839445.333336,440155573314.3414
Feb-07-2023,22756.372,23322.6114,22756.372,23261.2186,73192527388.44444,441665444159.25977
Feb-08-2023,23251.8694,23373.521,22719.144,22949.2132,78220219463.11111,443882834565.14575
Feb-09-2023,22961.8383,22984.0285,21754.61260584076,21799.182107847242,85459684181.33333,433062290866.3157
Feb-10-2023,21788.528513480855,21933.0975,21488.4665,21648.2846,98156502357.33333,418380708288.81366
Feb-11-2023,21635.5236,21889.2509,21609.124,21865.7753,69262238051.55556,416995412358.5228
Feb-12-2023,21864.4863,22087.187855728745,21676.758666612837,21753.753226727626,48142213404.44444,420085157121.85675
Feb-13-2023,21784.9464,21884.0971,21435.239489971147,21810.9904859392,61574705934.22222,416589636079.0491
Feb-14-2023,21773.528172428974,22263.51498868609,21611.942926028532,22200.0306,68706157127.111115,420777950389.79047
Feb-15-2023,22202.6563,24324.464026285455,22058.06123764736,24324.464026285455,74461915525.56029,439677323005.84686
Feb-16-2023,24331.047589544174,25188.2965,23531.7304,23531.7304,86355573589.33333,472944068431.67114
Feb-17-2023,23549.9584,24978.7723,23540.3108,24558.3155,90976381553.77777,461494428237.81323
Feb-18-2023,24566.9638,24816.0071253343,24458.9452,24644.0369,77159018993.77777,472949167336.39624
Feb-19-2023,24632.5653,25115.787601195905,24323.5789,24332.2815,39183466296.888885,473530579189.8197
Feb-20-2023,24295.4446,25051.767522671667,23907.484161942484,24797.2219,57637586702.22222,473848612799.3005
Feb-21-2023,24840.391604326895,25099.5248,24175.3831,24426.1719,56920857216,474555205020.6286
Feb-22-2023,24453.2537,24466.1821,23611.2474,24192.9805,68682894492.44444,461519695015.2043
Feb-23-2023,24189.6192,24582.699504558812,23674.5002,23949.1025,58942510065.77778,463640412591.9747
Feb-24-2023,23938.3238,24105.2257,22959.572209320744,23197.7565,52740902471.111115,454127796081.11273
Feb-25-2023,23190.4354,23200.5083,22828.3886,23170.0132,43845686168.52962,442894868631.196
Feb-26-2023,23164.8803,23657.080221241573,23068.1735,23531.2037,30763870151.11111,446966838419.8596
Feb-27-2023,23556.2553,23876.8245,23174.93016739696,23508.264699161653,37836599964.44444,450621818516.82996
Feb-28-2023,23495.240319194592,23579.3235,23065.742378747596,23139.076794118864,42623345223.111115,449210196172.2568
Mar-01-2023,23126.843108390378,23867.99,23046.377902676533,23659.4001,43583459057.77778,453363447590.9419
Mar-02-2023,23638.9824,23739.2218,23234.9795,23465.2689,41566999708.44444,450217267179.297
Mar-03-2023,23466.6755,23466.6755,22190.8158,22333.76670186151,49445760675.55556,430799147034.73804
Mar-04-2023,22354.893,22397.6782,22188.8327,22339.038009541902,31121925016.529617,429116877657.1486
Mar-05-2023,22347.03071758307,22609.386768032557,22265.291001863432,22434.9936,24779491797.333332,430826732751.9381
Mar-06-2023,22428.6582,22584.5227,22333.2367,22409.4946,27238556224,430778434349.0107
Mar-07-2023,22402.4204,22501.167061553017,21988.522866352214,22195.0144,35188296874.666664,429737363970.32764
Mar-08-2023,22197.6588,22277.2811,21660.481200224043,21692.94462722918,47170430250.217545,425862967746.37134
Mar-09-2023,21704.00142412547,21802.771420078738,20216.5488,20355.8604,45238575974.5784,413719376410.55304
Mar-10-2023,20370.0069,20370.0069,19596.8698,20133.73982352463,71847249598.88503,385553081557.0428
Mar-11-2023,20152.934959766506,20633.2632,19806.0233,20494.9368,65553563733.333336,390472436091.41315
Mar-12-2023,20452.2228,21952.797807966082,20288.5161,21952.797807966082,44270891662.22222,397881115415.6934
Mar-13-2023,21996.35382169965,24342.77464288782,21828.193617223475,24063.5624469319,81743296619.78947,443502290103.11084
Mar-14-2023,24110.2102,26263.9676,24013.123024673885,24694.6951,94466753002.3662,478478193602.1087
Mar-15-2023,24694.4961,25026.9871,23970.297205326577,24276.665892428617,97610468465.77777,475086379194.3967
Mar-16-2023,24286.700218188595,25107.0673,24182.3388,25011.182,92591547937.89548,476135191318.01117
Mar-17-2023,24998.6655,27710.0166,24899.2568,27310.1766,84113368149.33333,507748170236.36664
Mar-18-2023,27388.766,27635.6631,26820.13701631196,26891.627969119265,87183454008.88889,527950364349.3941
Mar-19-2023,26900.870700185806,28330.038133013903,26849.0627,27911.812,59951376540.44444,529721115709.3737
Mar-20-2023,27960.5165,28431.5567,27167.994970120253,27688.0737,81159326336,537935367894.1301
Mar-21-2023,27723.8116,28399.7677,27344.4061,28119.54921069888,75753121152,539483596256.54565
Mar-22-2023,28123.81235395727,28706.6413,26718.214,27273.8081,62381365930.666664,541375093964.32056
Mar-23-2023,27261.752808661684,28619.4139,27156.7906,28318.2186,59835056099.55556,536320017584.85895
Mar-24-2023,28296.5687,28356.28282089058,27110.4536,27415.93409438389,48378495416.888885,540177679625.8728
Mar-25-2023,27450.907021672097,27747.3921,27183.6656,27464.6126,42315985685.333336,531265909343.4554
Mar-26-2023,27493.601,28139.207976564172,27430.9137,27983.589033995435,27111362645.732315,536640423785.79987
Mar-27-2023,27970.498834865924,28016.6155,26698.4797,27157.5701,34642356202.666664,532354929071.1274
Mar-28-2023,27131.2072,27446.1624,26676.950298423308,27259.2207,43061233763.55556,522329667012.41864
Mar-29-2023,27266.6718,28586.0011,27252.7029,28370.7692,42482154097.77778,542795846137.70844
Mar-30-2023,28348.5437,29156.3807,27774.748,28031.595199453346,46258179086.22222,548528340131.34265
Mar-31-2023,28028.484127682656,28614.0378,27663.050387226478,28467.19662927388,45077223850.666664,545063208146.84485
Apr-01-2023,28467.8828500776,28789.4078,28305.2465,28464.81401778217,36557108999.111115,549874502571.9329
Apr-02-2023,28452.740206963586,28515.9436,27879.0548,28188.1801,26115369180.444443,546545395523.19824
Apr-03-2023,28170.7772,28427.7346,27405.981206254983,27761.458669183034,36019258148.57143,540997156325.6436
Apr-04-2023,27807.768335500114,28405.3989,27695.2783,28149.6814,41025798293.333336,542770865100.3405
Apr-05-2023,28161.7377,28681.0547,27893.4447,28176.3891,36576587882.666664,548141417557.11707
Apr-06-2023,28174.1065,28174.1065,27763.8743,28019.7398,35275760576,541545451950.0939
Apr-07-2023,28033.8221,28097.962,27814.97206326193,27902.2577,28396556743.11111,540130226454.9157
Apr-08-2023,27909.609,28144.546837100093,27859.966,27934.0372,23392038627.555557,541206866592.7908
Apr-09-2023,27938.3767,28477.6188,27816.61309234875,28321.8616,22993951733.296165,541632589980.021
Apr-10-2023,28323.772173177105,29733.0392,28201.6388,29609.8284,32725716693.333332,553008557610.5387
Apr-11-2023,29661.4333,30442.474234506873,29594.4637,30230.0732,52751133603.55556,582020706637.1337
Apr-12-2023,30203.7818,30430.8475,29765.2501,29877.417735909105,44412758279.111115,580001388589.2622
Apr-13-2023,29883.2295,30503.8516,29859.8417,30359.5812,42898213070.22222,584313346519.8577
Apr-14-2023,30380.7126,30955.8686,30031.6626,30478.2924,48071259453.547035,591561626361.8901
Apr-15-2023,30467.8083,30516.7957,30248.082814802172,30297.83114427585,36823809590.20235,587525703000.7887
Apr-16-2023,30295.10992655213,30527.17137271927,30168.225140668015,30304.87458079287,23471438594.093163,586317822144.9077
Apr-17-2023,30307.41507053425,30307.818001912765,29300.46928821825,29413.96,34544991065.91484,574596384111.7457
Apr-18-2023,29449.25,30433.47,29199.07,30366.57,39843195656.017365,579364546927.2882
Apr-19-2023,30380.05,30388.94,28688.75,28804.98,48529605625.78819,572032276461.7986
Apr-20-2023,28809.24,29049.45,28045.06,28267.17,53219109539.05556,554542462364.4861
Apr-21-2023,28240.35,28350.29,27219.2,27274.5,49218915740.326385,540774861123.6215
Apr-22-2023,27262.87,27853.24,27177.26,27820.65,47864133704.02431,530552354252.309
Apr-23-2023,27818.83,27818.83,27400.17,27588.57,30210186537.381943,533490579365.2847
Apr-24-2023,27589.73,27967.05,27121.8,27529.2,35895796356.704865,531935359800.5243
Apr-25-2023,27521.63,28355.86,27228.11,28326.83,39732646597.854164,532747681271.73956
Apr-26-2023,28297.81,29965.49,27425.67,28376.59,56297075746.64931,558030383101.3889
Apr-27-2023,28415.25,29871.99,28396.49,29467.27,81413627959.41812,564081499107.8119
Apr-28-2023,29472.8,29554.57,28950.85,29327.11,53508501339.6875,567680431946.0868
Apr-29-2023,29308.51,29425.02,29102.87,29216.77,35569645613.97569,566900082127.0452
Apr-30-2023,29230.49,29885.46,29096.96,29310.54,27347809352.96528,567814049973.5834
May-01-2023,29190.79,29327.75,27688.46,28084.46,42366560273.99653,550315593958.1528
May-02-2023,28067.12,28816.42,27922.17,28639.58,41539767591.93403,546995125891.73267
May-03-2023,28669.84,29029.98,28180.2,28998.8,41130373589.54444,551947636833.9926
May-04-2023,29022.13,29318.82,28699.19,28820.66,47257826842.826385,561000883445.375
May-05-2023,28852.74,29644.95,28841.55,29529.67,43017299152.03819,566599362804.9548
May-06-2023,29505.92,29780.05,28448.22,28864.28,40344744907.05556,563616662040.4479
May-07-2023,28848.17,29083.71,28443.05,28443.05,40216391712.31597,559169784125.9409
May-08-2023,28417.98,28618.11,27302.45,27692.99,33614293268.85764,540592726872.51733
May-09-2023,27667.26,27793.76,27376.73,27636.66,34969252717.334496,534423621123.2125
May-10-2023,27629.96,28286.57,26961.57,27624.54,34700286569.888885,536922863460.42017
May-11-2023,27598.8,27598.8,26768.01,27002.28,44668385236.15625,528179365770.90625
May-12-2023,26968.6,27040.19,25954.76,26791.96,43744424343.65625,513065364854.3958
May-13-2023,26795.03,27001.34,26705.35,26789.06,40647617509.479164,519333627756.2222
May-14-2023,26785.6,27136.65,26676.47,26906.17,29639040680.711807,520251757413.60767
May-15-2023,26917.59,27613.4,26754.32,27192.17,37348844276.96491,529319393415.1123
May-16-2023,27158.66,27289.16,26891.41,27025.77,40497901164.24306,524366679460.9618
May-17-2023,27033.81,27454.75,26595.46,27402.68,37629253644.85069,523260054098.4618
May-18-2023,27402.25,27453.44,26486.01,26837.94,41573965977.420135,526110267532.9132
May-19-2023,26821.27,27075.81,26697.43,26866.88,41793335947.111115,520525326129.1111
May-20-2023,26887.36,27140.86,26830.22,27110.53,30302265352.19097,521718469628.5625
May-21-2023,27102.42,27243.28,26692.48,26751.47,27719241989.024307,522698670214.5868
May-22-2023,26747.74,27037.83,26550.6,26851.39,34482945419.5625,519486648517.65625
May-23-2023,26849.25,27428.93,26818.07,27222.75,40046492709.697914,527654806665.4618
May-24-2023,27222.41,27222.41,26114.01,26336.63,40737436097.3125,515778147295.2882
May-25-2023,26327.73,26545.21,25963.53,26474.02,44567095438.12982,509747248577.87366
May-26-2023,26473.75,26906.52,26346.46,26703.21,38658379622.986015,515026078009.4336
May-27-2023,26708.84,26856.33,26625.75,26850.79,33362464053.913193,517941877652.0035
May-28-2023,26854.22,28152.5,26789.26,28100.31,31845491760.85764,529379895050.01044
May-29-2023,28136.36,28414.86,27552.62,27742.37,44844223274.89198,540145520368.6167
May-30-2023,27745.91,28029.57,27606.93,27682.8,41446781964.13937,538562234478.45294
May-31-2023,27685.48,27801.93,26887.81,27225.77,43490042968.836235,527367773364.5401
Jun-01-2023,27234.27,27318.18,26675.26,26806.98,42566800174.63066,521502808992.5157
Jun-02-2023,26809.55,27282.22,26613.13,27232.85,35074637746.28223,524629608645.9826
Jun-03-2023,27220.07,27312.03,26953.53,27060.8,25336732420.052265,526277262707.9547
Jun-04-2023,27063.05,27384.43,26978.5,27104.41,20017026587.98258,526699186398.8049
Jun-05-2023,27092.18,27123.39,25447.67,25730.52,32904540500.595818,512731184935.3728
Jun-06-2023,25732.42,27278.06,25438.67,27200.04,65278167722.84321,506222526710.4982
Jun-07-2023,27205.09,27316.85,26141.01,26359.59,53734954106.94425,517407080470.0592
Jun-08-2023,26341.33,26762.75,26235.14,26493.46,37975777739.01742,513288695403.44946
Jun-09-2023,26509.38,26766.28,26325.91,26489.46,28798699484.770035,514322707778.89545
Jun-10-2023,26481.47,26500.5,25491.91,25842.84,35864789304.094406,500935871342.0315
Jun-11-2023,25820.23,26147.84,25676.59,25920.86,32994854566.84669,501129889195.54706
Jun-12-2023,25922.89,26081.61,25662.95,25887.59,30188773016.853657,501831968812.70386
